time,temp_1,temp_2,type_of_heating_foil
Wed Dec 22 21:01:24 2021,2.5,-6.9,HD3025G_20W
Wed Dec 22 21:01:26 2021,2.6,-6.8,HD3025G_20W
Wed Dec 22 21:01:29 2021,2.6,-6.8,HD3025G_20W
Wed Dec 22 21:01:31 2021,2.7,-6.9,HD3025G_20W
Wed Dec 22 21:01:33 2021,2.8,-6.9,HD3025G_20W
Wed Dec 22 21:01:36 2021,2.8,-6.8,HD3025G_20W
Wed Dec 22 21:01:38 2021,2.8,-6.9,HD3025G_20W
Wed Dec 22 21:01:40 2021,2.8,-6.9,HD3025G_20W
Wed Dec 22 21:01:42 2021,2.9,-6.8,HD3025G_20W
Wed Dec 22 21:01:44 2021,2.9,-6.9,HD3025G_20W
Wed Dec 22 21:01:47 2021,2.9,-6.8,HD3025G_20W
Wed Dec 22 21:01:49 2021,3.0,-6.8,HD3025G_20W
Wed Dec 22 21:01:52 2021,3.0,-6.9,HD3025G_20W
Wed Dec 22 21:01:54 2021,3.0,-6.9,HD3025G_20W
Wed Dec 22 21:01:56 2021,3.1,-6.9,HD3025G_20W
Wed Dec 22 21:01:58 2021,3.1,-6.9,HD3025G_20W
Wed Dec 22 21:02:01 2021,3.1,-6.9,HD3025G_20W
Wed Dec 22 21:02:03 2021,3.1,-6.9,HD3025G_20W
Wed Dec 22 21:02:05 2021,3.2,-6.8,HD3025G_20W
Wed Dec 22 21:02:08 2021,3.2,-6.9,HD3025G_20W
Wed Dec 22 21:02:11 2021,3.2,-6.9,HD3025G_20W
Wed Dec 22 21:02:13 2021,3.3,-6.9,HD3025G_20W
Wed Dec 22 21:02:16 2021,3.3,-6.9,HD3025G_20W
Wed Dec 22 21:02:18 2021,3.3,-6.9,HD3025G_20W
Wed Dec 22 21:02:21 2021,3.3,-6.9,HD3025G_20W
Wed Dec 22 21:02:23 2021,3.4,-6.9,HD3025G_20W
Wed Dec 22 21:02:25 2021,3.5,-6.9,HD3025G_20W
Wed Dec 22 21:02:28 2021,3.5,-6.9,HD3025G_20W
Wed Dec 22 21:02:30 2021,3.5,-6.9,HD3025G_20W
Wed Dec 22 21:02:33 2021,3.5,-6.9,HD3025G_20W
Wed Dec 22 21:02:35 2021,3.6,-6.9,HD3025G_20W
Wed Dec 22 21:02:39 2021,3.6,-6.9,HD3025G_20W
Wed Dec 22 21:02:42 2021,3.6,-6.9,HD3025G_20W
Wed Dec 22 21:02:44 2021,3.7,-6.9,HD3025G_20W
Wed Dec 22 21:02:46 2021,3.7,-6.9,HD3025G_20W
Wed Dec 22 21:02:49 2021,3.7,-6.9,HD3025G_20W
Wed Dec 22 21:02:51 2021,3.8,-6.9,HD3025G_20W
Wed Dec 22 21:02:53 2021,3.8,-6.9,HD3025G_20W
Wed Dec 22 21:02:55 2021,3.9,-6.9,HD3025G_20W
Wed Dec 22 21:02:58 2021,3.9,-6.9,HD3025G_20W
Wed Dec 22 21:03:00 2021,3.9,-6.9,HD3025G_20W
Wed Dec 22 21:03:02 2021,4.0,-6.9,HD3025G_20W
Wed Dec 22 21:03:04 2021,4.0,-6.9,HD3025G_20W
Wed Dec 22 21:03:06 2021,4.0,-6.9,HD3025G_20W
Wed Dec 22 21:03:09 2021,4.0,-6.9,HD3025G_20W
Wed Dec 22 21:03:11 2021,4.0,-6.9,HD3025G_20W
Wed Dec 22 21:03:13 2021,4.1,-6.9,HD3025G_20W
Wed Dec 22 21:03:15 2021,4.1,-6.9,HD3025G_20W
Wed Dec 22 21:03:18 2021,4.2,-6.9,HD3025G_20W
Wed Dec 22 21:03:20 2021,4.2,-6.8,HD3025G_20W
Wed Dec 22 21:03:22 2021,4.2,-6.8,HD3025G_20W
Wed Dec 22 21:03:24 2021,4.2,-6.8,HD3025G_20W
Wed Dec 22 21:03:26 2021,4.2,-6.9,HD3025G_20W
Wed Dec 22 21:03:29 2021,4.3,-6.9,HD3025G_20W
Wed Dec 22 21:03:31 2021,4.3,-6.9,HD3025G_20W
Wed Dec 22 21:03:33 2021,4.3,-6.8,HD3025G_20W
Wed Dec 22 21:03:35 2021,4.3,-6.8,HD3025G_20W
Wed Dec 22 21:03:37 2021,4.4,-6.8,HD3025G_20W
Wed Dec 22 21:03:40 2021,4.4,-6.8,HD3025G_20W
Wed Dec 22 21:03:42 2021,4.4,-6.8,HD3025G_20W
Wed Dec 22 21:03:44 2021,4.4,-6.8,HD3025G_20W
Wed Dec 22 21:03:46 2021,4.5,-6.8,HD3025G_20W
Wed Dec 22 21:03:48 2021,4.5,-6.8,HD3025G_20W
Wed Dec 22 21:03:51 2021,4.6,-6.8,HD3025G_20W
Wed Dec 22 21:03:53 2021,4.6,-6.8,HD3025G_20W
Wed Dec 22 21:03:55 2021,4.6,-6.8,HD3025G_20W
Wed Dec 22 21:03:57 2021,4.6,-6.8,HD3025G_20W
Wed Dec 22 21:03:59 2021,4.7,-6.8,HD3025G_20W
Wed Dec 22 21:04:02 2021,4.7,-6.8,HD3025G_20W
Wed Dec 22 21:04:04 2021,4.7,-6.8,HD3025G_20W
Wed Dec 22 21:04:06 2021,4.7,-6.8,HD3025G_20W
Wed Dec 22 21:04:08 2021,4.8,-6.8,HD3025G_20W
Wed Dec 22 21:04:11 2021,4.8,-6.8,HD3025G_20W
Wed Dec 22 21:04:13 2021,4.8,-6.8,HD3025G_20W
Wed Dec 22 21:04:15 2021,4.8,-6.8,HD3025G_20W
Wed Dec 22 21:04:18 2021,4.8,-6.8,HD3025G_20W
Wed Dec 22 21:04:20 2021,4.9,-6.8,HD3025G_20W
Wed Dec 22 21:04:22 2021,4.9,-6.8,HD3025G_20W
Wed Dec 22 21:04:24 2021,4.9,-6.8,HD3025G_20W
Wed Dec 22 21:04:26 2021,5.0,-6.8,HD3025G_20W
Wed Dec 22 21:04:29 2021,5.0,-6.7,HD3025G_20W
Wed Dec 22 21:04:31 2021,5.0,-6.8,HD3025G_20W
Wed Dec 22 21:04:33 2021,5.1,-6.8,HD3025G_20W
Wed Dec 22 21:04:36 2021,5.1,-6.8,HD3025G_20W
Wed Dec 22 21:04:39 2021,5.1,-6.8,HD3025G_20W
Wed Dec 22 21:04:41 2021,5.1,-6.8,HD3025G_20W
Wed Dec 22 21:04:43 2021,5.2,-6.8,HD3025G_20W
Wed Dec 22 21:04:45 2021,5.2,-6.8,HD3025G_20W
Wed Dec 22 21:04:47 2021,5.2,-6.8,HD3025G_20W
Wed Dec 22 21:04:50 2021,5.2,-6.7,HD3025G_20W
Wed Dec 22 21:04:52 2021,5.2,-6.7,HD3025G_20W
Wed Dec 22 21:04:54 2021,5.3,-6.8,HD3025G_20W
Wed Dec 22 21:04:58 2021,5.3,-6.8,HD3025G_20W
Wed Dec 22 21:05:00 2021,5.3,-6.7,HD3025G_20W
Wed Dec 22 21:05:02 2021,5.4,-6.8,HD3025G_20W
Wed Dec 22 21:05:04 2021,5.4,-6.8,HD3025G_20W
Wed Dec 22 21:05:06 2021,5.4,-6.7,HD3025G_20W
Wed Dec 22 21:05:09 2021,5.4,-6.7,HD3025G_20W
Wed Dec 22 21:05:11 2021,5.5,-6.7,HD3025G_20W
Wed Dec 22 21:05:13 2021,5.5,-6.7,HD3025G_20W
Wed Dec 22 21:05:15 2021,5.5,-6.7,HD3025G_20W
Wed Dec 22 21:05:18 2021,5.5,-6.7,HD3025G_20W
Wed Dec 22 21:05:20 2021,5.5,-6.7,HD3025G_20W
Wed Dec 22 21:05:22 2021,5.6,-6.8,HD3025G_20W
Wed Dec 22 21:05:24 2021,5.6,-6.7,HD3025G_20W
Wed Dec 22 21:05:26 2021,5.6,-6.7,HD3025G_20W
Wed Dec 22 21:05:29 2021,5.6,-6.7,HD3025G_20W
Wed Dec 22 21:05:31 2021,5.7,-6.7,HD3025G_20W
Wed Dec 22 21:05:33 2021,5.7,-6.7,HD3025G_20W
Wed Dec 22 21:05:36 2021,5.7,-6.7,HD3025G_20W
Wed Dec 22 21:05:38 2021,5.7,-6.8,HD3025G_20W
Wed Dec 22 21:05:40 2021,5.8,-6.8,HD3025G_20W
Wed Dec 22 21:05:42 2021,5.8,-6.8,HD3025G_20W
Wed Dec 22 21:05:44 2021,5.8,-6.7,HD3025G_20W
Wed Dec 22 21:05:47 2021,5.8,-6.7,HD3025G_20W
Wed Dec 22 21:05:49 2021,5.9,-6.7,HD3025G_20W
Wed Dec 22 21:05:52 2021,5.9,-6.8,HD3025G_20W
Wed Dec 22 21:05:54 2021,5.9,-6.8,HD3025G_20W
Wed Dec 22 21:05:56 2021,5.9,-6.8,HD3025G_20W
Wed Dec 22 21:05:59 2021,5.9,-6.8,HD3025G_20W
Wed Dec 22 21:06:01 2021,6.0,-6.8,HD3025G_20W
Wed Dec 22 21:06:04 2021,6.0,-6.8,HD3025G_20W
Wed Dec 22 21:06:07 2021,6.0,-6.8,HD3025G_20W
Wed Dec 22 21:06:09 2021,6.0,-6.8,HD3025G_20W
Wed Dec 22 21:06:11 2021,6.1,-6.8,HD3025G_20W
Wed Dec 22 21:06:13 2021,6.1,-6.8,HD3025G_20W
Wed Dec 22 21:06:16 2021,6.1,-6.8,HD3025G_20W
Wed Dec 22 21:06:19 2021,6.1,-6.8,HD3025G_20W
Wed Dec 22 21:06:21 2021,6.1,-6.8,HD3025G_20W
Wed Dec 22 21:06:23 2021,6.2,-6.8,HD3025G_20W
Wed Dec 22 21:06:26 2021,6.2,-6.8,HD3025G_20W
Wed Dec 22 21:06:28 2021,6.2,-6.8,HD3025G_20W
Wed Dec 22 21:06:30 2021,6.2,-6.8,HD3025G_20W
Wed Dec 22 21:06:33 2021,6.3,-6.8,HD3025G_20W
Wed Dec 22 21:06:35 2021,6.3,-6.8,HD3025G_20W
Wed Dec 22 21:06:37 2021,6.3,-6.8,HD3025G_20W
Wed Dec 22 21:06:39 2021,6.3,-6.8,HD3025G_20W
Wed Dec 22 21:06:41 2021,6.4,-6.8,HD3025G_20W
Wed Dec 22 21:06:44 2021,6.4,-6.8,HD3025G_20W
Wed Dec 22 21:06:46 2021,6.4,-6.8,HD3025G_20W
Wed Dec 22 21:06:49 2021,6.4,-6.8,HD3025G_20W
Wed Dec 22 21:06:51 2021,6.4,-6.8,HD3025G_20W
Wed Dec 22 21:06:53 2021,6.5,-6.8,HD3025G_20W
Wed Dec 22 21:06:55 2021,6.5,-6.8,HD3025G_20W
Wed Dec 22 21:06:58 2021,6.5,-6.8,HD3025G_20W
Wed Dec 22 21:07:00 2021,6.5,-6.8,HD3025G_20W
Wed Dec 22 21:07:03 2021,6.5,-6.8,HD3025G_20W
Wed Dec 22 21:07:05 2021,6.6,-6.9,HD3025G_20W
Wed Dec 22 21:07:07 2021,6.6,-6.9,HD3025G_20W
Wed Dec 22 21:07:09 2021,6.6,-6.8,HD3025G_20W
Wed Dec 22 21:07:13 2021,6.6,-6.8,HD3025G_20W
Wed Dec 22 21:07:15 2021,6.7,-6.9,HD3025G_20W
Wed Dec 22 21:07:17 2021,6.7,-6.8,HD3025G_20W
Wed Dec 22 21:07:20 2021,6.7,-6.8,HD3025G_20W
Wed Dec 22 21:07:22 2021,6.7,-6.9,HD3025G_20W
Wed Dec 22 21:07:25 2021,6.7,-6.9,HD3025G_20W
Wed Dec 22 21:07:27 2021,6.8,-6.9,HD3025G_20W
Wed Dec 22 21:07:29 2021,6.8,-6.9,HD3025G_20W
Wed Dec 22 21:07:32 2021,6.8,-6.9,HD3025G_20W
Wed Dec 22 21:07:34 2021,6.8,-6.9,HD3025G_20W
Wed Dec 22 21:07:36 2021,6.8,-6.9,HD3025G_20W
Wed Dec 22 21:07:38 2021,6.9,-6.9,HD3025G_20W
Wed Dec 22 21:07:41 2021,6.9,-6.9,HD3025G_20W
Wed Dec 22 21:07:44 2021,6.9,-6.9,HD3025G_20W
Wed Dec 22 21:07:46 2021,6.9,-6.9,HD3025G_20W
Wed Dec 22 21:07:49 2021,6.9,-6.9,HD3025G_20W
Wed Dec 22 21:07:52 2021,6.9,-6.9,HD3025G_20W
Wed Dec 22 21:07:55 2021,7.0,-6.9,HD3025G_20W
Wed Dec 22 21:07:57 2021,7.0,-6.9,HD3025G_20W
Wed Dec 22 21:07:59 2021,7.0,-6.9,HD3025G_20W
Wed Dec 22 21:08:01 2021,7.1,-6.9,HD3025G_20W
Wed Dec 22 21:08:04 2021,7.1,-6.9,HD3025G_20W
Wed Dec 22 21:08:06 2021,7.1,-6.9,HD3025G_20W
Wed Dec 22 21:08:08 2021,7.1,-6.9,HD3025G_20W
Wed Dec 22 21:08:11 2021,7.1,-6.9,HD3025G_20W
Wed Dec 22 21:08:13 2021,7.2,-6.9,HD3025G_20W
Wed Dec 22 21:08:16 2021,7.2,-6.9,HD3025G_20W
Wed Dec 22 21:08:18 2021,7.2,-6.9,HD3025G_20W
Wed Dec 22 21:08:20 2021,7.2,-6.9,HD3025G_20W
Wed Dec 22 21:08:23 2021,7.2,-6.9,HD3025G_20W
Wed Dec 22 21:08:25 2021,7.2,-6.9,HD3025G_20W
Wed Dec 22 21:08:27 2021,7.3,-6.9,HD3025G_20W
Wed Dec 22 21:08:30 2021,7.3,-6.9,HD3025G_20W
Wed Dec 22 21:08:33 2021,7.3,-6.9,HD3025G_20W
Wed Dec 22 21:08:35 2021,7.3,-6.9,HD3025G_20W
Wed Dec 22 21:08:38 2021,7.4,-6.9,HD3025G_20W
Wed Dec 22 21:08:40 2021,7.3,-6.9,HD3025G_20W
Wed Dec 22 21:08:42 2021,7.4,-6.9,HD3025G_20W
Wed Dec 22 21:08:44 2021,7.4,-6.9,HD3025G_20W
Wed Dec 22 21:08:47 2021,7.5,-6.9,HD3025G_20W
Wed Dec 22 21:08:50 2021,7.5,-6.9,HD3025G_20W
Wed Dec 22 21:08:52 2021,7.5,-6.9,HD3025G_20W
Wed Dec 22 21:08:55 2021,7.5,-6.9,HD3025G_20W
Wed Dec 22 21:08:57 2021,7.5,-6.9,HD3025G_20W
Wed Dec 22 21:08:59 2021,7.5,-6.9,HD3025G_20W
Wed Dec 22 21:09:02 2021,7.5,-6.9,HD3025G_20W
Wed Dec 22 21:09:04 2021,7.6,-6.9,HD3025G_20W
Wed Dec 22 21:09:06 2021,7.6,-6.9,HD3025G_20W
Wed Dec 22 21:09:09 2021,7.6,-6.9,HD3025G_20W
Wed Dec 22 21:09:11 2021,7.6,-6.9,HD3025G_20W
Wed Dec 22 21:09:13 2021,7.6,-6.9,HD3025G_20W
Wed Dec 22 21:09:16 2021,7.6,-6.9,HD3025G_20W
Wed Dec 22 21:09:18 2021,7.7,-6.9,HD3025G_20W
Wed Dec 22 21:09:21 2021,7.7,-6.9,HD3025G_20W
Wed Dec 22 21:09:23 2021,7.7,-6.9,HD3025G_20W
Wed Dec 22 21:09:26 2021,7.7,-6.9,HD3025G_20W
Wed Dec 22 21:09:29 2021,7.7,-6.9,HD3025G_20W
Wed Dec 22 21:09:31 2021,7.8,-7.0,HD3025G_20W
Wed Dec 22 21:09:33 2021,7.8,-6.9,HD3025G_20W
Wed Dec 22 21:09:36 2021,7.8,-6.9,HD3025G_20W
Wed Dec 22 21:09:38 2021,7.8,-7.0,HD3025G_20W
Wed Dec 22 21:09:41 2021,7.8,-7.0,HD3025G_20W
Wed Dec 22 21:09:43 2021,7.9,-7.0,HD3025G_20W
Wed Dec 22 21:09:46 2021,7.9,-7.0,HD3025G_20W
Wed Dec 22 21:09:48 2021,7.9,-7.0,HD3025G_20W
Wed Dec 22 21:09:50 2021,7.9,-7.0,HD3025G_20W
Wed Dec 22 21:09:53 2021,7.9,-7.0,HD3025G_20W
Wed Dec 22 21:09:55 2021,7.9,-7.0,HD3025G_20W
Wed Dec 22 21:09:58 2021,7.9,-7.0,HD3025G_20W
Wed Dec 22 21:10:00 2021,8.0,-7.0,HD3025G_20W
Wed Dec 22 21:10:03 2021,8.0,-7.0,HD3025G_20W
Wed Dec 22 21:10:05 2021,8.0,-7.0,HD3025G_20W
Wed Dec 22 21:10:08 2021,8.0,-7.0,HD3025G_20W
Wed Dec 22 21:10:10 2021,8.1,-7.0,HD3025G_20W
Wed Dec 22 21:10:12 2021,8.0,-7.0,HD3025G_20W
Wed Dec 22 21:10:15 2021,8.0,-7.0,HD3025G_20W
Wed Dec 22 21:10:18 2021,8.0,-7.0,HD3025G_20W
Wed Dec 22 21:10:20 2021,8.1,-7.0,HD3025G_20W
Wed Dec 22 21:10:22 2021,8.1,-7.0,HD3025G_20W
Wed Dec 22 21:10:25 2021,8.1,-7.0,HD3025G_20W
Wed Dec 22 21:10:28 2021,8.1,-7.0,HD3025G_20W
Wed Dec 22 21:10:30 2021,8.2,-7.0,HD3025G_20W
Wed Dec 22 21:10:33 2021,8.2,-7.0,HD3025G_20W
Wed Dec 22 21:10:35 2021,8.2,-7.0,HD3025G_20W
Wed Dec 22 21:10:37 2021,8.3,-7.0,HD3025G_20W
Wed Dec 22 21:10:40 2021,8.3,-7.0,HD3025G_20W
Wed Dec 22 21:10:42 2021,8.3,-7.0,HD3025G_20W
Wed Dec 22 21:10:44 2021,8.3,-7.0,HD3025G_20W
Wed Dec 22 21:10:46 2021,8.3,-7.0,HD3025G_20W
Wed Dec 22 21:10:50 2021,8.3,-7.0,HD3025G_20W
Wed Dec 22 21:10:52 2021,8.3,-7.0,HD3025G_20W
Wed Dec 22 21:10:54 2021,8.3,-7.0,HD3025G_20W
Wed Dec 22 21:10:56 2021,8.4,-7.1,HD3025G_20W
Wed Dec 22 21:10:59 2021,8.4,-7.1,HD3025G_20W
Wed Dec 22 21:11:01 2021,8.4,-7.1,HD3025G_20W
Wed Dec 22 21:11:03 2021,8.4,-7.0,HD3025G_20W
Wed Dec 22 21:11:05 2021,8.4,-7.1,HD3025G_20W
Wed Dec 22 21:11:08 2021,8.4,-7.1,HD3025G_20W
Wed Dec 22 21:11:10 2021,8.4,-7.1,HD3025G_20W
Wed Dec 22 21:11:12 2021,8.4,-7.0,HD3025G_20W
Wed Dec 22 21:11:14 2021,8.5,-7.1,HD3025G_20W
Wed Dec 22 21:11:17 2021,8.5,-7.1,HD3025G_20W
Wed Dec 22 21:11:19 2021,8.5,-7.0,HD3025G_20W
Wed Dec 22 21:11:21 2021,8.5,-7.1,HD3025G_20W
Wed Dec 22 21:11:24 2021,8.5,-7.1,HD3025G_20W
Wed Dec 22 21:11:26 2021,8.5,-7.0,HD3025G_20W
Wed Dec 22 21:11:28 2021,8.5,-7.1,HD3025G_20W
Wed Dec 22 21:11:30 2021,8.5,-7.1,HD3025G_20W
Wed Dec 22 21:11:32 2021,8.5,-7.1,HD3025G_20W
Wed Dec 22 21:11:35 2021,8.6,-7.1,HD3025G_20W
Wed Dec 22 21:11:37 2021,8.6,-7.1,HD3025G_20W
Wed Dec 22 21:11:39 2021,8.6,-7.1,HD3025G_20W
Wed Dec 22 21:11:41 2021,8.6,-7.1,HD3025G_20W
Wed Dec 22 21:11:43 2021,8.6,-7.1,HD3025G_20W
Wed Dec 22 21:11:46 2021,8.7,-7.1,HD3025G_20W
Wed Dec 22 21:11:48 2021,8.7,-7.1,HD3025G_20W
Wed Dec 22 21:11:50 2021,8.7,-7.1,HD3025G_20W
Wed Dec 22 21:11:53 2021,8.7,-7.1,HD3025G_20W
Wed Dec 22 21:11:55 2021,8.7,-7.1,HD3025G_20W
Wed Dec 22 21:11:57 2021,8.7,-7.1,HD3025G_20W
Wed Dec 22 21:12:00 2021,8.7,-7.1,HD3025G_20W
Wed Dec 22 21:12:02 2021,8.7,-7.1,HD3025G_20W
Wed Dec 22 21:12:05 2021,8.7,-7.1,HD3025G_20W
Wed Dec 22 21:12:07 2021,8.8,-7.1,HD3025G_20W
Wed Dec 22 21:12:09 2021,8.8,-7.1,HD3025G_20W
Wed Dec 22 21:12:11 2021,8.8,-7.1,HD3025G_20W
Wed Dec 22 21:12:14 2021,8.8,-7.1,HD3025G_20W
Wed Dec 22 21:12:17 2021,8.8,-7.1,HD3025G_20W
Wed Dec 22 21:12:20 2021,8.9,-7.1,HD3025G_20W
Wed Dec 22 21:12:22 2021,8.9,-7.1,HD3025G_20W
Wed Dec 22 21:12:24 2021,8.9,-7.1,HD3025G_20W
Wed Dec 22 21:12:26 2021,8.9,-7.1,HD3025G_20W
Wed Dec 22 21:12:29 2021,8.9,-7.1,HD3025G_20W
Wed Dec 22 21:12:31 2021,8.9,-7.1,HD3025G_20W
Wed Dec 22 21:12:33 2021,8.9,-7.1,HD3025G_20W
Wed Dec 22 21:12:36 2021,9.0,-7.1,HD3025G_20W
Wed Dec 22 21:12:38 2021,9.0,-7.1,HD3025G_20W
Wed Dec 22 21:12:40 2021,9.0,-7.1,HD3025G_20W
Wed Dec 22 21:12:42 2021,9.0,-7.1,HD3025G_20W
Wed Dec 22 21:12:44 2021,9.0,-7.1,HD3025G_20W
Wed Dec 22 21:12:47 2021,9.0,-7.1,HD3025G_20W
Wed Dec 22 21:12:49 2021,9.0,-7.1,HD3025G_20W
Wed Dec 22 21:12:51 2021,9.0,-7.1,HD3025G_20W
Wed Dec 22 21:12:53 2021,9.0,-7.1,HD3025G_20W
Wed Dec 22 21:12:55 2021,9.1,-7.1,HD3025G_20W
Wed Dec 22 21:12:58 2021,9.1,-7.1,HD3025G_20W
Wed Dec 22 21:13:00 2021,9.1,-7.1,HD3025G_20W
Wed Dec 22 21:13:03 2021,9.1,-7.1,HD3025G_20W
Wed Dec 22 21:13:05 2021,9.1,-7.1,HD3025G_20W
Wed Dec 22 21:13:07 2021,9.1,-7.1,HD3025G_20W
Wed Dec 22 21:13:10 2021,9.2,-7.1,HD3025G_20W
Wed Dec 22 21:13:12 2021,9.2,-7.1,HD3025G_20W
Wed Dec 22 21:13:14 2021,9.2,-7.1,HD3025G_20W
Wed Dec 22 21:13:16 2021,9.2,-7.1,HD3025G_20W
Wed Dec 22 21:13:18 2021,9.2,-7.1,HD3025G_20W
Wed Dec 22 21:13:21 2021,9.2,-7.1,HD3025G_20W
Wed Dec 22 21:13:23 2021,9.2,-7.1,HD3025G_20W
Wed Dec 22 21:13:25 2021,9.3,-7.1,HD3025G_20W
Wed Dec 22 21:13:27 2021,9.3,-7.1,HD3025G_20W
Wed Dec 22 21:13:29 2021,9.3,-7.1,HD3025G_20W
Wed Dec 22 21:13:32 2021,9.3,-7.1,HD3025G_20W
Wed Dec 22 21:13:34 2021,9.3,-7.0,HD3025G_20W
Wed Dec 22 21:13:36 2021,9.3,-7.1,HD3025G_20W
Wed Dec 22 21:13:38 2021,9.3,-7.1,HD3025G_20W
Wed Dec 22 21:13:41 2021,9.3,-7.1,HD3025G_20W
Wed Dec 22 21:13:43 2021,9.4,-7.1,HD3025G_20W
Wed Dec 22 21:13:46 2021,9.4,-7.1,HD3025G_20W
Wed Dec 22 21:13:48 2021,9.4,-7.1,HD3025G_20W
Wed Dec 22 21:13:50 2021,9.4,-7.0,HD3025G_20W
Wed Dec 22 21:13:54 2021,9.4,-7.0,HD3025G_20W
Wed Dec 22 21:13:56 2021,9.5,-7.0,HD3025G_20W
Wed Dec 22 21:13:58 2021,9.5,-7.0,HD3025G_20W
Wed Dec 22 21:14:01 2021,9.5,-7.0,HD3025G_20W
Wed Dec 22 21:14:03 2021,9.5,-7.0,HD3025G_20W
Wed Dec 22 21:14:06 2021,9.6,-7.0,HD3025G_20W
Wed Dec 22 21:14:08 2021,9.6,-7.0,HD3025G_20W
Wed Dec 22 21:14:10 2021,9.6,-7.0,HD3025G_20W
Wed Dec 22 21:14:12 2021,9.6,-7.0,HD3025G_20W
Wed Dec 22 21:14:14 2021,9.6,-7.0,HD3025G_20W
Wed Dec 22 21:14:17 2021,9.6,-7.0,HD3025G_20W
Wed Dec 22 21:14:19 2021,9.7,-7.0,HD3025G_20W
Wed Dec 22 21:14:22 2021,9.7,-7.0,HD3025G_20W
Wed Dec 22 21:14:24 2021,9.7,-7.0,HD3025G_20W
Wed Dec 22 21:14:26 2021,9.7,-7.0,HD3025G_20W
Wed Dec 22 21:14:28 2021,9.8,-7.1,HD3025G_20W
Wed Dec 22 21:14:31 2021,9.8,-7.1,HD3025G_20W
Wed Dec 22 21:14:34 2021,9.8,-7.1,HD3025G_20W
Wed Dec 22 21:14:37 2021,9.8,-7.1,HD3025G_20W
Wed Dec 22 21:14:39 2021,9.9,-7.0,HD3025G_20W
Wed Dec 22 21:14:41 2021,9.9,-7.0,HD3025G_20W
Wed Dec 22 21:14:43 2021,9.9,-7.1,HD3025G_20W
Wed Dec 22 21:14:46 2021,10.0,-7.1,HD3025G_20W
Wed Dec 22 21:14:48 2021,10.0,-7.1,HD3025G_20W
Wed Dec 22 21:14:50 2021,10.1,-7.1,HD3025G_20W
Wed Dec 22 21:14:52 2021,10.1,-7.1,HD3025G_20W
Wed Dec 22 21:14:55 2021,10.1,-7.1,HD3025G_20W
Wed Dec 22 21:14:57 2021,10.2,-7.1,HD3025G_20W
Wed Dec 22 21:14:59 2021,10.2,-7.1,HD3025G_20W
Wed Dec 22 21:15:02 2021,10.2,-7.1,HD3025G_20W
Wed Dec 22 21:15:04 2021,10.2,-7.1,HD3025G_20W
Wed Dec 22 21:15:06 2021,10.3,-7.1,HD3025G_20W
Wed Dec 22 21:15:09 2021,10.3,-7.1,HD3025G_20W
Wed Dec 22 21:15:11 2021,10.3,-7.1,HD3025G_20W
Wed Dec 22 21:15:13 2021,10.3,-7.1,HD3025G_20W
Wed Dec 22 21:15:15 2021,10.4,-7.1,HD3025G_20W
Wed Dec 22 21:15:17 2021,10.4,-7.1,HD3025G_20W
Wed Dec 22 21:15:20 2021,10.5,-7.1,HD3025G_20W
Wed Dec 22 21:15:22 2021,10.5,-7.1,HD3025G_20W
Wed Dec 22 21:15:25 2021,10.5,-7.1,HD3025G_20W
Wed Dec 22 21:15:27 2021,10.5,-7.1,HD3025G_20W
Wed Dec 22 21:15:29 2021,10.6,-7.1,HD3025G_20W
Wed Dec 22 21:15:32 2021,10.6,-7.1,HD3025G_20W
Wed Dec 22 21:15:35 2021,10.6,-7.1,HD3025G_20W
Wed Dec 22 21:15:37 2021,10.6,-7.1,HD3025G_20W
Wed Dec 22 21:15:39 2021,10.7,-7.1,HD3025G_20W
Wed Dec 22 21:15:42 2021,10.7,-7.1,HD3025G_20W
Wed Dec 22 21:15:44 2021,10.7,-7.1,HD3025G_20W
Wed Dec 22 21:15:46 2021,10.8,-7.1,HD3025G_20W
Wed Dec 22 21:15:49 2021,10.8,-7.1,HD3025G_20W
Wed Dec 22 21:15:51 2021,10.8,-7.1,HD3025G_20W
Wed Dec 22 21:15:54 2021,10.9,-7.1,HD3025G_20W
Wed Dec 22 21:15:56 2021,10.9,-7.1,HD3025G_20W
Wed Dec 22 21:15:58 2021,10.9,-7.1,HD3025G_20W
Wed Dec 22 21:16:00 2021,10.9,-7.1,HD3025G_20W
Wed Dec 22 21:16:03 2021,11.0,-7.1,HD3025G_20W
Wed Dec 22 21:16:05 2021,11.0,-7.1,HD3025G_20W
Wed Dec 22 21:16:08 2021,11.0,-7.1,HD3025G_20W
Wed Dec 22 21:16:10 2021,11.0,-7.1,HD3025G_20W
Wed Dec 22 21:16:12 2021,11.0,-7.1,HD3025G_20W
Wed Dec 22 21:16:14 2021,11.1,-7.1,HD3025G_20W
Wed Dec 22 21:16:17 2021,11.1,-7.1,HD3025G_20W
Wed Dec 22 21:16:19 2021,11.1,-7.1,HD3025G_20W
Wed Dec 22 21:16:21 2021,11.1,-7.1,HD3025G_20W
Wed Dec 22 21:16:23 2021,11.1,-7.1,HD3025G_20W
Wed Dec 22 21:16:25 2021,11.2,-7.1,HD3025G_20W
Wed Dec 22 21:16:28 2021,11.2,-7.1,HD3025G_20W
Wed Dec 22 21:16:30 2021,11.2,-7.1,HD3025G_20W
Wed Dec 22 21:16:32 2021,11.2,-7.1,HD3025G_20W
