TIME,TEMP_OB,TEMP_LOZ,REL_OB,REL_LOZ
Sun Apr 17 02:21:31 2022,7.3,23.1,False,True
Sun Apr 17 02:22:01 2022,7.3,23.1,False,True
Sun Apr 17 02:22:31 2022,7.3,23.1,False,True
Sun Apr 17 02:23:01 2022,7.3,23.1,False,True
Sun Apr 17 02:23:31 2022,7.3,23.2,False,True
Sun Apr 17 02:24:01 2022,7.3,23.2,False,True
Sun Apr 17 02:24:31 2022,7.3,23.2,False,True
Sun Apr 17 02:25:01 2022,7.3,23.2,False,True
Sun Apr 17 02:25:31 2022,7.3,23.2,False,True
Sun Apr 17 02:26:01 2022,7.3,23.2,False,True
Sun Apr 17 02:26:31 2022,7.3,23.2,False,True
Sun Apr 17 02:27:01 2022,7.4,23.2,False,True
Sun Apr 17 02:27:31 2022,7.3,23.2,False,True
Sun Apr 17 02:28:01 2022,7.4,23.2,False,True
Sun Apr 17 02:28:31 2022,7.4,23.2,False,True
Sun Apr 17 02:29:01 2022,7.4,23.2,False,True
Sun Apr 17 02:29:31 2022,7.4,23.2,False,True
Sun Apr 17 02:30:01 2022,7.4,23.2,False,True
Sun Apr 17 02:30:31 2022,7.4,23.2,False,True
Sun Apr 17 02:31:01 2022,7.4,23.2,False,True
Sun Apr 17 02:31:31 2022,7.4,23.2,False,True
Sun Apr 17 02:32:01 2022,7.4,23.2,False,True
Sun Apr 17 02:32:31 2022,7.5,23.2,False,True
Sun Apr 17 02:33:01 2022,7.4,23.2,False,True
Sun Apr 17 02:33:31 2022,7.4,23.2,False,True
Sun Apr 17 02:34:01 2022,7.4,23.2,False,True
Sun Apr 17 02:34:31 2022,7.4,23.2,False,True
Sun Apr 17 02:35:01 2022,7.4,23.2,False,True
Sun Apr 17 02:35:31 2022,7.3,23.2,False,True
Sun Apr 17 02:36:01 2022,7.3,23.3,False,True
Sun Apr 17 02:36:31 2022,7.3,23.3,False,True
Sun Apr 17 02:37:01 2022,7.3,23.2,False,True
Sun Apr 17 02:37:31 2022,7.3,23.2,False,True
Sun Apr 17 02:38:01 2022,7.3,23.2,False,True
Sun Apr 17 02:38:31 2022,7.3,23.2,False,True
Sun Apr 17 02:39:01 2022,7.3,23.2,False,True
Sun Apr 17 02:39:31 2022,7.3,23.2,False,True
Sun Apr 17 02:40:01 2022,7.3,23.3,False,True
Sun Apr 17 02:40:31 2022,7.3,23.2,False,True
Sun Apr 17 02:41:01 2022,7.3,23.3,False,True
Sun Apr 17 02:41:31 2022,7.3,23.3,False,True
Sun Apr 17 02:42:01 2022,7.3,23.3,False,True
Sun Apr 17 02:42:31 2022,7.3,23.3,False,True
Sun Apr 17 02:43:01 2022,7.3,23.3,False,True
Sun Apr 17 02:43:31 2022,7.3,23.2,False,True
Sun Apr 17 02:44:01 2022,7.3,23.2,False,True
Sun Apr 17 02:44:31 2022,7.3,23.2,False,True
Sun Apr 17 02:45:01 2022,7.3,23.2,False,True
Sun Apr 17 02:45:31 2022,7.3,23.2,False,True
Sun Apr 17 02:46:01 2022,7.3,23.2,False,True
Sun Apr 17 02:46:31 2022,7.3,23.2,False,True
Sun Apr 17 02:47:01 2022,7.3,23.3,False,True
Sun Apr 17 02:47:31 2022,7.3,23.2,False,True
Sun Apr 17 02:48:01 2022,7.3,23.2,False,True
Sun Apr 17 02:48:31 2022,7.3,23.3,False,True
Sun Apr 17 02:49:01 2022,7.3,23.3,False,True
Sun Apr 17 02:49:31 2022,7.3,23.3,False,True
Sun Apr 17 02:50:01 2022,7.3,23.3,False,True
Sun Apr 17 02:50:31 2022,7.3,23.3,False,True
Sun Apr 17 02:51:01 2022,7.3,23.3,False,True
Sun Apr 17 02:51:31 2022,7.3,23.3,False,True
Sun Apr 17 02:52:01 2022,7.3,23.3,False,True
Sun Apr 17 02:52:31 2022,7.3,23.3,False,True
Sun Apr 17 02:53:01 2022,7.3,23.3,False,True
Sun Apr 17 02:53:31 2022,7.3,23.3,False,True
Sun Apr 17 02:54:01 2022,7.3,23.3,False,True
Sun Apr 17 02:54:31 2022,7.3,23.3,False,True
Sun Apr 17 02:55:01 2022,7.3,23.3,False,True
Sun Apr 17 02:55:31 2022,7.3,23.3,False,True
Sun Apr 17 02:56:01 2022,7.3,23.3,False,True
Sun Apr 17 02:56:31 2022,7.3,23.3,False,True
Sun Apr 17 02:57:01 2022,7.3,23.3,False,True
Sun Apr 17 02:57:31 2022,7.3,23.3,False,True
Sun Apr 17 02:58:01 2022,7.3,23.3,False,True
Sun Apr 17 02:58:31 2022,7.3,23.3,False,True
Sun Apr 17 02:59:01 2022,7.3,23.3,False,True
Sun Apr 17 02:59:31 2022,7.3,23.3,False,True
Sun Apr 17 03:00:01 2022,7.3,23.3,False,True
Sun Apr 17 03:00:31 2022,7.3,23.3,False,True
Sun Apr 17 03:01:01 2022,7.3,23.3,False,True
Sun Apr 17 03:01:31 2022,7.3,23.3,False,True
Sun Apr 17 03:02:01 2022,7.3,23.4,False,True
Sun Apr 17 03:02:31 2022,7.3,23.4,False,True
Sun Apr 17 03:03:01 2022,7.3,23.4,False,True
Sun Apr 17 03:03:31 2022,7.3,23.4,False,True
Sun Apr 17 03:04:01 2022,7.3,23.4,False,True
Sun Apr 17 03:04:31 2022,7.3,23.4,False,True
Sun Apr 17 03:05:01 2022,7.3,23.4,False,True
Sun Apr 17 03:05:31 2022,7.3,23.4,False,True
Sun Apr 17 03:06:01 2022,7.4,23.4,False,True
Sun Apr 17 03:06:31 2022,7.4,23.4,False,True
Sun Apr 17 03:07:01 2022,7.4,23.4,False,True
Sun Apr 17 03:07:31 2022,7.4,23.4,False,True
Sun Apr 17 03:08:01 2022,7.4,23.4,False,True
Sun Apr 17 03:08:31 2022,7.4,23.4,False,True
Sun Apr 17 03:09:01 2022,7.4,23.4,False,True
Sun Apr 17 03:09:31 2022,7.4,23.4,False,True
Sun Apr 17 03:10:01 2022,7.4,23.5,False,True
Sun Apr 17 03:10:31 2022,7.4,23.4,False,True
Sun Apr 17 03:11:01 2022,7.4,23.5,False,True
Sun Apr 17 03:11:31 2022,7.4,23.4,False,True
Sun Apr 17 03:12:01 2022,7.4,23.5,False,True
Sun Apr 17 03:12:31 2022,7.4,23.4,False,True
Sun Apr 17 03:13:01 2022,7.4,23.4,False,True
Sun Apr 17 03:13:31 2022,7.4,23.4,False,True
Sun Apr 17 03:14:01 2022,7.4,23.5,False,True
Sun Apr 17 03:14:31 2022,7.4,23.5,False,True
Sun Apr 17 03:15:01 2022,7.4,23.5,False,True
Sun Apr 17 03:15:31 2022,7.4,23.5,False,True
Sun Apr 17 03:16:01 2022,7.4,23.5,False,True
Sun Apr 17 03:16:31 2022,7.4,23.5,False,True
Sun Apr 17 03:17:01 2022,7.4,23.5,False,True
Sun Apr 17 03:17:31 2022,7.4,23.5,False,True
Sun Apr 17 03:18:01 2022,7.4,23.5,False,True
Sun Apr 17 03:18:31 2022,7.4,23.5,False,True
Sun Apr 17 03:19:01 2022,7.3,23.5,False,True
Sun Apr 17 03:19:31 2022,7.3,23.5,False,True
Sun Apr 17 03:20:01 2022,7.4,23.5,False,True
Sun Apr 17 03:20:31 2022,7.3,23.5,False,True
Sun Apr 17 03:21:01 2022,7.4,23.5,False,True
Sun Apr 17 03:21:31 2022,7.4,23.5,False,True
Sun Apr 17 03:22:01 2022,7.4,23.5,False,True
Sun Apr 17 03:22:31 2022,7.3,23.6,False,True
Sun Apr 17 03:23:01 2022,7.4,23.5,False,True
Sun Apr 17 03:23:31 2022,7.4,23.6,False,True
Sun Apr 17 03:24:01 2022,7.4,23.6,False,True
Sun Apr 17 03:24:31 2022,7.3,23.6,False,True
Sun Apr 17 03:25:01 2022,7.3,23.6,False,True
Sun Apr 17 03:25:31 2022,7.3,23.6,False,True
Sun Apr 17 03:26:01 2022,7.3,23.6,False,True
Sun Apr 17 03:26:31 2022,7.3,23.6,False,True
Sun Apr 17 03:27:01 2022,7.3,23.6,False,True
Sun Apr 17 03:27:31 2022,7.3,23.6,False,True
Sun Apr 17 03:28:01 2022,7.3,23.6,False,True
Sun Apr 17 03:28:31 2022,7.3,23.6,False,True
Sun Apr 17 03:29:01 2022,7.3,23.6,False,True
Sun Apr 17 03:29:31 2022,7.3,23.6,False,True
Sun Apr 17 03:30:01 2022,7.3,23.6,False,True
Sun Apr 17 03:30:31 2022,7.3,23.6,False,True
Sun Apr 17 03:31:01 2022,7.3,23.6,False,True
Sun Apr 17 03:31:31 2022,7.3,23.6,False,True
Sun Apr 17 03:32:01 2022,7.4,23.6,False,True
Sun Apr 17 03:32:31 2022,7.4,23.6,False,True
Sun Apr 17 03:33:01 2022,7.4,23.7,False,True
Sun Apr 17 03:33:31 2022,7.3,23.7,False,True
Sun Apr 17 03:34:01 2022,7.3,23.6,False,True
Sun Apr 17 03:34:31 2022,7.3,23.6,False,True
Sun Apr 17 03:35:01 2022,7.3,23.7,False,True
Sun Apr 17 03:35:31 2022,7.3,23.6,False,True
Sun Apr 17 03:36:01 2022,7.3,23.6,False,True
Sun Apr 17 03:36:31 2022,7.3,23.6,False,True
Sun Apr 17 03:37:01 2022,7.3,23.6,False,True
Sun Apr 17 03:37:31 2022,7.3,23.7,False,True
Sun Apr 17 03:38:01 2022,7.3,23.7,False,True
Sun Apr 17 03:38:31 2022,7.3,23.7,False,True
Sun Apr 17 03:39:01 2022,7.3,23.7,False,True
Sun Apr 17 03:39:31 2022,7.3,23.7,False,True
Sun Apr 17 03:40:01 2022,7.4,23.7,False,True
Sun Apr 17 03:40:31 2022,7.3,23.7,False,True
Sun Apr 17 03:41:01 2022,7.4,23.7,False,True
Sun Apr 17 03:41:31 2022,7.3,23.7,False,True
Sun Apr 17 03:42:01 2022,7.3,23.6,False,True
Sun Apr 17 03:42:31 2022,7.3,23.6,False,True
Sun Apr 17 03:43:01 2022,7.3,23.6,False,True
Sun Apr 17 03:43:31 2022,7.3,23.6,False,True
Sun Apr 17 03:44:01 2022,7.3,23.6,False,True
Sun Apr 17 03:44:31 2022,7.3,23.6,False,True
Sun Apr 17 03:45:01 2022,7.4,23.6,False,True
Sun Apr 17 03:45:31 2022,7.4,23.6,False,True
Sun Apr 17 03:46:01 2022,7.4,23.6,False,True
Sun Apr 17 03:46:31 2022,7.4,23.7,False,True
Sun Apr 17 03:47:01 2022,7.4,23.7,False,True
Sun Apr 17 03:47:31 2022,7.4,23.6,False,True
Sun Apr 17 03:48:01 2022,7.5,23.6,False,True
Sun Apr 17 03:48:31 2022,7.4,23.7,False,True
Sun Apr 17 03:49:01 2022,7.4,23.7,False,True
Sun Apr 17 03:49:31 2022,7.4,23.7,False,True
Sun Apr 17 03:50:01 2022,7.4,23.7,False,True
Sun Apr 17 03:50:31 2022,7.3,23.7,False,True
Sun Apr 17 03:51:01 2022,7.4,23.7,False,True
Sun Apr 17 03:51:31 2022,7.3,23.7,False,True
Sun Apr 17 03:52:01 2022,7.3,23.7,False,True
Sun Apr 17 03:52:31 2022,7.3,23.7,False,True
Sun Apr 17 03:53:01 2022,7.3,23.8,False,True
Sun Apr 17 03:53:31 2022,7.3,23.8,False,True
Sun Apr 17 03:54:01 2022,7.3,23.7,False,True
Sun Apr 17 03:54:31 2022,7.3,23.7,False,True
Sun Apr 17 03:55:01 2022,7.3,23.7,False,True
Sun Apr 17 03:55:31 2022,7.3,23.7,False,True
Sun Apr 17 03:56:01 2022,7.3,23.7,False,True
Sun Apr 17 03:56:31 2022,7.3,23.7,False,True
Sun Apr 17 03:57:01 2022,7.4,23.8,False,True
Sun Apr 17 03:57:31 2022,7.4,23.7,False,True
Sun Apr 17 03:58:01 2022,7.3,23.8,False,True
Sun Apr 17 03:58:31 2022,7.3,23.7,False,True
Sun Apr 17 03:59:01 2022,7.3,23.8,False,True
Sun Apr 17 03:59:31 2022,7.3,23.8,False,True
Sun Apr 17 04:00:01 2022,7.3,23.7,False,True
Sun Apr 17 04:00:31 2022,7.3,23.8,False,True
Sun Apr 17 04:01:01 2022,7.3,23.7,False,True
Sun Apr 17 04:01:31 2022,7.3,23.7,False,True
Sun Apr 17 04:02:01 2022,7.3,23.7,False,True
Sun Apr 17 04:02:31 2022,7.3,23.7,False,True
Sun Apr 17 04:03:01 2022,7.3,23.8,False,True
Sun Apr 17 04:03:31 2022,7.3,23.8,False,True
Sun Apr 17 04:04:01 2022,7.3,23.8,False,True
Sun Apr 17 04:04:31 2022,7.3,23.7,False,True
Sun Apr 17 04:05:01 2022,7.3,23.8,False,True
Sun Apr 17 04:05:31 2022,7.4,23.8,False,True
Sun Apr 17 04:06:01 2022,7.4,23.8,False,True
Sun Apr 17 04:06:31 2022,7.4,23.8,False,True
Sun Apr 17 04:07:01 2022,7.4,23.8,False,True
Sun Apr 17 04:07:31 2022,7.4,23.8,False,True
Sun Apr 17 04:08:01 2022,7.3,23.8,False,True
Sun Apr 17 04:08:31 2022,7.4,23.8,False,True
Sun Apr 17 04:09:01 2022,7.3,23.8,False,True
Sun Apr 17 04:09:31 2022,7.3,23.8,False,True
Sun Apr 17 04:10:01 2022,7.3,23.8,False,True
Sun Apr 17 04:10:31 2022,7.3,23.8,False,True
Sun Apr 17 04:11:01 2022,7.3,23.8,False,True
Sun Apr 17 04:11:31 2022,7.3,23.8,False,True
Sun Apr 17 04:12:01 2022,7.3,23.8,False,True
Sun Apr 17 04:12:31 2022,7.3,23.8,False,True
Sun Apr 17 04:13:01 2022,7.3,23.8,False,True
Sun Apr 17 04:13:31 2022,7.4,23.8,False,True
Sun Apr 17 04:14:01 2022,7.4,23.8,False,True
Sun Apr 17 04:14:31 2022,7.4,23.8,False,True
Sun Apr 17 04:15:01 2022,7.4,23.8,False,True
Sun Apr 17 04:15:31 2022,7.4,23.8,False,True
Sun Apr 17 04:16:01 2022,7.4,23.8,False,True
Sun Apr 17 04:16:31 2022,7.4,23.9,False,True
Sun Apr 17 04:17:01 2022,7.3,23.8,False,True
Sun Apr 17 04:17:31 2022,7.3,23.8,False,True
Sun Apr 17 04:18:01 2022,7.4,23.8,False,True
Sun Apr 17 04:18:31 2022,7.3,23.8,False,True
Sun Apr 17 04:19:01 2022,7.4,23.8,False,True
Sun Apr 17 04:19:31 2022,7.3,23.8,False,True
Sun Apr 17 04:20:01 2022,7.3,23.8,False,True
Sun Apr 17 04:20:31 2022,7.3,23.8,False,True
Sun Apr 17 04:21:01 2022,7.3,23.8,False,True
Sun Apr 17 04:21:31 2022,7.3,23.8,False,True
Sun Apr 17 04:22:01 2022,7.3,23.8,False,True
Sun Apr 17 04:22:31 2022,7.3,23.8,False,True
Sun Apr 17 04:23:01 2022,7.4,23.8,False,True
Sun Apr 17 04:23:31 2022,7.4,23.8,False,True
Sun Apr 17 04:24:01 2022,7.3,23.9,False,True
Sun Apr 17 04:24:31 2022,7.3,23.8,False,True
Sun Apr 17 04:25:01 2022,7.3,23.8,False,True
Sun Apr 17 04:25:31 2022,7.3,23.8,False,True
Sun Apr 17 04:26:01 2022,7.3,23.8,False,True
Sun Apr 17 04:26:31 2022,7.2,23.9,False,True
Sun Apr 17 04:27:01 2022,7.3,23.8,False,True
Sun Apr 17 04:27:31 2022,7.3,23.9,False,True
Sun Apr 17 04:28:01 2022,7.3,23.9,False,True
Sun Apr 17 04:28:31 2022,7.3,23.8,False,True
Sun Apr 17 04:29:01 2022,7.3,23.8,False,True
Sun Apr 17 04:29:31 2022,7.3,23.9,False,True
Sun Apr 17 04:30:01 2022,7.2,23.8,False,True
Sun Apr 17 04:30:31 2022,7.3,23.9,False,True
Sun Apr 17 04:31:01 2022,7.3,23.8,False,True
Sun Apr 17 04:31:31 2022,7.3,23.9,False,True
Sun Apr 17 04:32:01 2022,7.3,23.8,False,True
Sun Apr 17 04:32:31 2022,7.3,23.9,False,True
Sun Apr 17 04:33:01 2022,7.4,23.9,False,True
Sun Apr 17 04:33:31 2022,7.3,23.9,False,True
Sun Apr 17 04:34:01 2022,7.4,23.9,False,True
Sun Apr 17 04:34:31 2022,7.4,23.9,False,True
Sun Apr 17 04:35:01 2022,7.3,23.9,False,True
Sun Apr 17 04:35:31 2022,7.3,23.9,False,True
Sun Apr 17 04:36:01 2022,7.3,23.9,False,True
Sun Apr 17 04:36:31 2022,7.3,23.9,False,True
Sun Apr 17 04:37:01 2022,7.4,23.9,False,True
Sun Apr 17 04:37:31 2022,7.4,23.9,False,True
Sun Apr 17 04:38:01 2022,7.4,23.8,False,True
Sun Apr 17 04:38:31 2022,7.3,23.9,False,True
Sun Apr 17 04:39:01 2022,7.3,23.9,False,True
Sun Apr 17 04:39:31 2022,7.4,23.9,False,True
Sun Apr 17 04:40:01 2022,7.4,23.9,False,True
Sun Apr 17 04:40:31 2022,7.3,23.8,False,True
Sun Apr 17 04:41:01 2022,7.4,23.9,False,True
Sun Apr 17 04:41:31 2022,7.4,23.9,False,True
Sun Apr 17 04:42:01 2022,7.4,23.9,False,True
Sun Apr 17 04:42:31 2022,7.4,23.9,False,True
Sun Apr 17 04:43:01 2022,7.3,23.8,False,True
Sun Apr 17 04:43:31 2022,7.4,23.9,False,True
Sun Apr 17 04:44:01 2022,7.3,23.8,False,True
Sun Apr 17 04:44:31 2022,7.4,23.9,False,True
Sun Apr 17 04:45:01 2022,7.3,23.9,False,True
Sun Apr 17 04:45:31 2022,7.4,23.9,False,True
Sun Apr 17 04:46:01 2022,7.4,23.8,False,True
Sun Apr 17 04:46:31 2022,7.4,23.9,False,True
Sun Apr 17 04:47:01 2022,7.3,23.9,False,True
Sun Apr 17 04:47:31 2022,7.3,23.9,False,True
Sun Apr 17 04:48:01 2022,7.3,23.9,False,True
Sun Apr 17 04:48:31 2022,7.3,23.9,False,True
Sun Apr 17 04:49:01 2022,7.3,23.9,False,True
Sun Apr 17 04:49:31 2022,7.3,23.9,False,True
Sun Apr 17 04:50:01 2022,7.3,23.8,False,True
Sun Apr 17 04:50:31 2022,7.3,23.9,False,True
Sun Apr 17 04:51:01 2022,7.3,23.9,False,True
Sun Apr 17 04:51:31 2022,7.3,23.9,False,True
Sun Apr 17 04:52:01 2022,7.3,23.9,False,True
Sun Apr 17 04:52:31 2022,7.3,23.9,False,True
Sun Apr 17 04:53:01 2022,7.3,23.9,False,True
Sun Apr 17 04:53:31 2022,7.3,23.9,False,True
Sun Apr 17 04:54:01 2022,7.3,23.9,False,True
Sun Apr 17 04:54:31 2022,7.2,23.9,False,True
Sun Apr 17 04:55:01 2022,7.2,23.9,False,True
Sun Apr 17 04:55:31 2022,7.3,23.9,False,True
Sun Apr 17 04:56:01 2022,7.3,23.9,False,True
Sun Apr 17 04:56:31 2022,7.3,24.0,False,True
Sun Apr 17 04:57:01 2022,7.3,24.0,False,True
Sun Apr 17 04:57:31 2022,7.3,24.0,False,True
Sun Apr 17 04:58:01 2022,7.3,24.0,False,True
Sun Apr 17 04:58:31 2022,7.3,24.0,False,True
Sun Apr 17 04:59:01 2022,7.2,24.0,False,True
Sun Apr 17 04:59:31 2022,7.2,24.0,False,True
Sun Apr 17 05:00:01 2022,7.2,23.9,False,True
Sun Apr 17 05:00:31 2022,7.2,23.9,False,True
Sun Apr 17 05:01:01 2022,7.2,23.9,False,True
Sun Apr 17 05:01:31 2022,7.2,23.9,False,True
Sun Apr 17 05:02:01 2022,7.2,23.9,False,True
Sun Apr 17 05:02:31 2022,7.3,23.9,False,True
Sun Apr 17 05:03:01 2022,7.2,23.9,False,True
Sun Apr 17 05:03:31 2022,7.2,23.9,False,True
Sun Apr 17 05:04:01 2022,7.1,23.9,False,True
Sun Apr 17 05:04:31 2022,7.1,24.0,False,True
Sun Apr 17 05:05:01 2022,7.1,23.9,False,True
Sun Apr 17 05:05:31 2022,7.1,23.9,False,True
Sun Apr 17 05:06:01 2022,7.1,23.9,False,True
Sun Apr 17 05:06:31 2022,7.1,23.9,False,True
Sun Apr 17 05:07:01 2022,7.1,24.0,False,True
Sun Apr 17 05:07:31 2022,7.1,24.0,False,True
Sun Apr 17 05:08:01 2022,7.1,23.9,False,True
Sun Apr 17 05:08:31 2022,7.1,23.9,False,True
Sun Apr 17 05:09:01 2022,7.0,23.9,False,True
Sun Apr 17 05:09:31 2022,7.0,23.9,False,True
Sun Apr 17 05:10:01 2022,7.0,23.9,False,True
Sun Apr 17 05:10:31 2022,7.0,23.9,False,True
Sun Apr 17 05:11:01 2022,7.0,23.9,False,True
Sun Apr 17 05:11:31 2022,7.0,24.0,False,True
Sun Apr 17 05:12:01 2022,7.0,24.0,False,True
Sun Apr 17 05:12:31 2022,7.0,23.9,False,True
Sun Apr 17 05:13:01 2022,7.0,23.9,False,True
Sun Apr 17 05:13:31 2022,7.0,24.0,False,True
Sun Apr 17 05:14:01 2022,7.0,23.9,False,True
Sun Apr 17 05:14:31 2022,7.0,23.9,False,True
Sun Apr 17 05:15:01 2022,7.0,23.9,False,True
Sun Apr 17 05:15:31 2022,7.0,23.9,False,True
Sun Apr 17 05:16:01 2022,7.0,23.9,False,True
Sun Apr 17 05:16:31 2022,7.0,23.9,False,True
Sun Apr 17 05:17:01 2022,7.0,24.0,False,True
Sun Apr 17 05:17:31 2022,7.0,23.9,False,True
Sun Apr 17 05:18:01 2022,7.0,24.0,False,True
Sun Apr 17 05:18:31 2022,7.0,24.0,False,True
Sun Apr 17 05:19:01 2022,7.0,23.9,False,True
Sun Apr 17 05:19:31 2022,7.0,23.9,False,True
Sun Apr 17 05:20:01 2022,7.0,23.9,False,True
Sun Apr 17 05:20:31 2022,7.0,24.0,False,True
Sun Apr 17 05:21:01 2022,7.1,24.0,False,True
Sun Apr 17 05:21:31 2022,7.1,24.0,False,True
Sun Apr 17 05:22:01 2022,7.1,24.0,False,True
Sun Apr 17 05:22:31 2022,7.0,24.0,False,True
Sun Apr 17 05:23:01 2022,7.0,24.0,False,True
Sun Apr 17 05:23:31 2022,7.0,24.0,False,True
Sun Apr 17 05:24:01 2022,6.9,24.0,False,True
Sun Apr 17 05:24:31 2022,6.9,24.0,False,True
Sun Apr 17 05:25:01 2022,6.9,24.0,False,True
Sun Apr 17 05:25:31 2022,6.9,24.0,False,True
Sun Apr 17 05:26:01 2022,6.9,24.0,False,True
Sun Apr 17 05:26:31 2022,6.9,24.0,False,True
Sun Apr 17 05:27:01 2022,6.9,24.0,False,True
Sun Apr 17 05:27:31 2022,6.9,24.0,False,True
Sun Apr 17 05:28:01 2022,6.9,23.9,False,True
Sun Apr 17 05:28:31 2022,6.9,23.9,False,True
Sun Apr 17 05:29:01 2022,6.9,23.9,False,True
Sun Apr 17 05:29:31 2022,6.9,23.9,False,True
Sun Apr 17 05:30:01 2022,6.8,23.9,False,True
Sun Apr 17 05:30:31 2022,6.8,23.9,False,True
Sun Apr 17 05:31:01 2022,6.8,23.9,False,True
Sun Apr 17 05:31:31 2022,6.8,23.9,False,True
Sun Apr 17 05:32:01 2022,6.8,23.9,False,True
Sun Apr 17 05:32:31 2022,6.8,23.9,False,True
Sun Apr 17 05:33:01 2022,6.8,23.9,False,True
Sun Apr 17 05:33:31 2022,6.8,23.8,False,True
Sun Apr 17 05:34:01 2022,6.8,23.8,False,True
Sun Apr 17 05:34:31 2022,6.8,23.8,False,True
Sun Apr 17 05:35:01 2022,6.8,23.8,False,True
Sun Apr 17 05:35:31 2022,6.8,23.8,False,True
Sun Apr 17 05:36:01 2022,6.8,23.8,False,True
Sun Apr 17 05:36:31 2022,6.8,23.8,False,True
Sun Apr 17 05:37:01 2022,6.8,23.8,False,True
Sun Apr 17 05:37:31 2022,6.8,23.9,False,True
Sun Apr 17 05:38:01 2022,6.8,23.9,False,True
Sun Apr 17 05:38:31 2022,6.8,23.9,False,True
Sun Apr 17 05:39:01 2022,6.8,23.9,False,True
Sun Apr 17 05:39:31 2022,6.8,23.9,False,True
Sun Apr 17 05:40:01 2022,6.8,24.0,False,True
Sun Apr 17 05:40:31 2022,6.8,24.0,False,True
Sun Apr 17 05:41:01 2022,6.8,24.0,False,True
Sun Apr 17 05:41:31 2022,6.8,24.0,False,True
Sun Apr 17 05:42:01 2022,6.8,24.0,False,True
Sun Apr 17 05:42:31 2022,6.8,24.0,False,True
Sun Apr 17 05:43:01 2022,6.8,24.0,False,True
Sun Apr 17 05:43:31 2022,6.7,24.0,False,True
Sun Apr 17 05:44:01 2022,6.7,24.0,False,True
Sun Apr 17 05:44:31 2022,6.6,24.0,False,True
Sun Apr 17 05:45:01 2022,6.5,24.0,False,True
Sun Apr 17 05:45:31 2022,6.5,24.0,False,True
Sun Apr 17 05:46:01 2022,6.4,24.0,False,True
Sun Apr 17 05:46:31 2022,6.4,24.0,False,True
Sun Apr 17 05:47:01 2022,6.4,24.0,False,True
Sun Apr 17 05:47:31 2022,6.4,23.9,False,True
Sun Apr 17 05:48:01 2022,6.3,23.9,False,True
Sun Apr 17 05:48:31 2022,6.4,23.9,False,True
Sun Apr 17 05:49:01 2022,6.4,23.9,False,True
Sun Apr 17 05:49:31 2022,6.4,23.9,False,True
Sun Apr 17 05:50:01 2022,6.4,23.9,False,True
Sun Apr 17 05:50:31 2022,6.4,23.9,False,True
Sun Apr 17 05:51:01 2022,6.4,23.9,False,True
Sun Apr 17 05:51:31 2022,6.4,23.9,False,True
Sun Apr 17 05:52:01 2022,6.4,23.9,False,True
Sun Apr 17 05:52:31 2022,6.4,23.9,False,True
Sun Apr 17 05:53:01 2022,6.5,23.9,False,True
Sun Apr 17 05:53:31 2022,6.5,23.9,False,True
Sun Apr 17 05:54:01 2022,6.5,23.9,False,True
Sun Apr 17 05:54:31 2022,6.5,23.9,False,True
Sun Apr 17 05:55:01 2022,6.5,23.9,False,True
Sun Apr 17 05:55:31 2022,6.5,23.9,False,True
Sun Apr 17 05:56:01 2022,6.5,23.9,False,True
Sun Apr 17 05:56:31 2022,6.5,23.9,False,True
Sun Apr 17 05:57:01 2022,6.5,23.9,False,True
Sun Apr 17 05:57:31 2022,6.5,23.9,False,True
Sun Apr 17 05:58:01 2022,6.5,23.9,False,True
Sun Apr 17 05:58:31 2022,6.5,23.9,False,True
Sun Apr 17 05:59:01 2022,6.5,23.8,False,True
Sun Apr 17 05:59:31 2022,6.5,23.8,False,True
Sun Apr 17 06:00:01 2022,6.5,23.8,False,True
Sun Apr 17 06:00:31 2022,6.5,23.8,False,True
Sun Apr 17 06:01:01 2022,6.5,23.8,False,True
Sun Apr 17 06:01:31 2022,6.5,23.8,False,True
Sun Apr 17 06:02:01 2022,6.5,23.8,False,True
Sun Apr 17 06:02:31 2022,6.5,23.8,False,True
Sun Apr 17 06:03:01 2022,6.5,23.8,False,True
Sun Apr 17 06:03:31 2022,6.5,23.8,False,True
Sun Apr 17 06:04:01 2022,6.5,23.9,False,True
Sun Apr 17 06:04:31 2022,6.4,23.8,False,True
Sun Apr 17 06:05:01 2022,6.4,23.8,False,True
Sun Apr 17 06:05:31 2022,6.4,23.8,False,True
Sun Apr 17 06:06:01 2022,6.4,23.8,False,True
Sun Apr 17 06:06:31 2022,6.4,23.8,False,True
Sun Apr 17 06:07:01 2022,6.3,23.8,False,True
Sun Apr 17 06:07:31 2022,6.4,23.8,False,True
Sun Apr 17 06:08:01 2022,6.4,23.8,False,True
Sun Apr 17 06:08:31 2022,6.4,23.8,False,True
Sun Apr 17 06:09:01 2022,6.4,23.8,False,True
Sun Apr 17 06:09:31 2022,6.4,23.8,False,True
Sun Apr 17 06:10:01 2022,6.4,23.8,False,True
Sun Apr 17 06:10:31 2022,6.4,23.9,False,True
Sun Apr 17 06:11:01 2022,6.4,23.8,False,True
Sun Apr 17 06:11:31 2022,6.4,23.8,False,True
Sun Apr 17 06:12:01 2022,6.4,23.8,False,True
Sun Apr 17 06:12:31 2022,6.4,23.9,False,True
Sun Apr 17 06:13:01 2022,6.4,23.8,False,True
Sun Apr 17 06:13:31 2022,6.4,23.8,False,True
