TIME,TEMP_OB,TEMP_LOZ,REL_OB,REL_LOZ
Sun Apr  3 03:39:52 2022,16.9,15.8,False,True
Sun Apr  3 03:40:22 2022,16.9,15.8,False,True
Sun Apr  3 03:40:52 2022,17.0,15.9,False,True
Sun Apr  3 03:41:22 2022,17.0,15.9,False,True
Sun Apr  3 03:41:52 2022,17.0,16.0,False,True
Sun Apr  3 03:42:22 2022,17.0,15.9,False,True
Sun Apr  3 03:42:52 2022,17.0,16.0,False,True
Sun Apr  3 03:43:22 2022,17.1,16.0,False,True
Sun Apr  3 03:43:52 2022,17.1,16.0,False,True
Sun Apr  3 03:44:22 2022,17.1,16.0,False,True
Sun Apr  3 03:44:52 2022,17.1,15.9,False,True
Sun Apr  3 03:45:22 2022,17.2,15.9,False,True
Sun Apr  3 03:45:52 2022,17.2,15.9,False,True
Sun Apr  3 03:46:22 2022,17.2,15.8,False,True
Sun Apr  3 03:46:52 2022,17.2,15.8,False,True
Sun Apr  3 03:47:22 2022,17.2,15.7,False,True
Sun Apr  3 03:47:52 2022,17.3,15.7,False,True
Sun Apr  3 03:48:22 2022,17.3,15.7,False,True
Sun Apr  3 03:48:52 2022,17.3,15.6,False,True
Sun Apr  3 03:49:22 2022,17.3,15.6,False,True
Sun Apr  3 03:49:52 2022,17.4,15.5,False,True
Sun Apr  3 03:50:22 2022,17.4,15.4,False,True
Sun Apr  3 03:50:52 2022,17.4,15.4,False,True
Sun Apr  3 03:51:22 2022,17.5,15.3,False,True
Sun Apr  3 03:51:52 2022,17.5,15.3,False,True
Sun Apr  3 03:52:22 2022,17.5,15.2,False,True
Sun Apr  3 03:52:52 2022,17.5,15.2,False,True
Sun Apr  3 03:53:22 2022,17.5,15.1,False,True
Sun Apr  3 03:53:52 2022,17.5,15.0,False,True
Sun Apr  3 03:54:22 2022,17.6,15.0,False,True
Sun Apr  3 03:54:52 2022,17.6,14.9,False,True
Sun Apr  3 03:55:22 2022,17.6,14.9,False,True
Sun Apr  3 03:55:52 2022,17.7,14.8,False,True
Sun Apr  3 03:56:22 2022,17.7,14.8,False,True
Sun Apr  3 03:56:52 2022,17.7,14.7,False,True
Sun Apr  3 03:57:22 2022,17.7,14.7,False,True
Sun Apr  3 03:57:52 2022,17.7,14.6,False,True
Sun Apr  3 03:58:22 2022,17.8,14.6,False,True
Sun Apr  3 03:58:52 2022,17.8,14.5,False,True
Sun Apr  3 03:59:22 2022,17.8,14.5,False,True
Sun Apr  3 03:59:52 2022,17.8,14.4,True,True
Sun Apr  3 04:00:22 2022,17.8,14.4,True,True
Sun Apr  3 04:00:52 2022,17.8,14.3,True,True
Sun Apr  3 04:01:22 2022,17.9,14.3,True,True
Sun Apr  3 04:01:52 2022,17.9,14.2,True,True
Sun Apr  3 04:02:22 2022,17.9,14.2,True,True
Sun Apr  3 04:02:52 2022,17.9,14.2,True,True
Sun Apr  3 04:03:22 2022,17.9,14.1,True,True
Sun Apr  3 04:03:52 2022,17.9,14.1,True,True
Sun Apr  3 04:04:22 2022,18.0,14.1,True,True
Sun Apr  3 04:04:52 2022,18.0,14.1,True,True
Sun Apr  3 04:05:22 2022,18.0,14.1,True,True
Sun Apr  3 04:05:52 2022,18.0,14.1,True,True
Sun Apr  3 04:06:22 2022,18.0,14.1,True,True
Sun Apr  3 04:06:52 2022,18.0,14.2,True,True
Sun Apr  3 04:07:22 2022,18.1,14.2,True,True
Sun Apr  3 04:07:52 2022,18.1,14.2,True,True
Sun Apr  3 04:08:22 2022,18.1,14.3,True,True
Sun Apr  3 04:08:52 2022,18.1,14.4,True,True
Sun Apr  3 04:09:22 2022,18.1,14.4,True,True
Sun Apr  3 04:09:52 2022,18.2,14.5,True,True
Sun Apr  3 04:10:22 2022,18.2,14.5,True,True
Sun Apr  3 04:10:52 2022,18.2,14.6,True,True
Sun Apr  3 04:11:22 2022,18.2,14.6,True,True
Sun Apr  3 04:11:52 2022,18.2,14.7,True,True
Sun Apr  3 04:12:22 2022,18.2,14.8,True,True
Sun Apr  3 04:12:52 2022,18.3,14.8,True,True
Sun Apr  3 04:13:22 2022,18.3,14.9,True,True
Sun Apr  3 04:13:52 2022,18.3,15.0,True,True
Sun Apr  3 04:14:22 2022,18.3,15.0,True,True
Sun Apr  3 04:14:52 2022,18.3,15.1,True,True
Sun Apr  3 04:15:22 2022,18.3,15.2,True,True
Sun Apr  3 04:15:52 2022,18.3,15.2,True,True
Sun Apr  3 04:16:22 2022,18.4,15.3,True,True
Sun Apr  3 04:16:52 2022,18.4,15.3,True,True
Sun Apr  3 04:17:22 2022,18.4,15.4,True,True
Sun Apr  3 04:17:52 2022,18.4,15.4,True,True
Sun Apr  3 04:18:22 2022,18.4,15.6,False,True
Sun Apr  3 04:18:52 2022,18.5,15.6,False,True
Sun Apr  3 04:19:22 2022,18.5,15.6,False,True
Sun Apr  3 04:19:52 2022,18.5,15.7,False,True
Sun Apr  3 04:20:22 2022,18.5,15.8,False,True
Sun Apr  3 04:20:52 2022,18.5,15.8,False,True
Sun Apr  3 04:21:22 2022,18.5,15.9,False,True
Sun Apr  3 04:21:52 2022,18.5,15.9,False,True
Sun Apr  3 04:22:22 2022,18.6,16.0,False,False
Sun Apr  3 04:22:52 2022,18.6,16.0,False,False
Sun Apr  3 04:23:22 2022,18.6,16.0,False,False
Sun Apr  3 04:23:52 2022,18.6,16.0,False,False
Sun Apr  3 04:24:22 2022,18.6,16.0,False,False
Sun Apr  3 04:24:52 2022,18.6,16.0,False,False
Sun Apr  3 04:25:22 2022,18.6,16.0,False,False
Sun Apr  3 04:25:52 2022,18.7,15.9,False,False
Sun Apr  3 04:26:22 2022,18.6,15.9,False,False
Sun Apr  3 04:26:52 2022,18.6,15.9,False,False
Sun Apr  3 04:27:22 2022,18.6,15.8,False,False
Sun Apr  3 04:27:52 2022,18.6,15.8,False,False
Sun Apr  3 04:28:22 2022,18.6,15.7,False,False
Sun Apr  3 04:28:52 2022,18.5,15.7,False,False
Sun Apr  3 04:29:22 2022,18.5,15.6,False,False
Sun Apr  3 04:29:52 2022,18.4,15.6,False,False
Sun Apr  3 04:30:22 2022,18.4,15.5,False,False
Sun Apr  3 04:30:52 2022,18.4,15.5,False,False
Sun Apr  3 04:31:22 2022,18.3,15.4,False,False
Sun Apr  3 04:31:52 2022,18.3,15.4,False,False
Sun Apr  3 04:32:22 2022,18.3,15.3,False,False
Sun Apr  3 04:32:52 2022,18.2,15.3,False,False
Sun Apr  3 04:33:22 2022,18.2,15.2,False,False
Sun Apr  3 04:33:52 2022,18.1,15.2,False,False
Sun Apr  3 04:34:22 2022,18.1,15.1,False,False
Sun Apr  3 04:34:52 2022,18.0,15.1,False,False
Sun Apr  3 04:35:22 2022,18.0,15.0,False,False
Sun Apr  3 04:35:52 2022,17.9,14.9,False,False
Sun Apr  3 04:36:22 2022,17.8,14.9,False,False
Sun Apr  3 04:36:52 2022,17.8,14.8,False,False
Sun Apr  3 04:37:22 2022,17.7,14.8,False,False
Sun Apr  3 04:37:52 2022,17.7,14.7,False,False
Sun Apr  3 04:38:22 2022,17.6,14.6,False,False
Sun Apr  3 04:38:52 2022,17.5,14.6,False,False
Sun Apr  3 04:39:22 2022,17.5,14.5,False,False
Sun Apr  3 04:39:52 2022,17.4,14.5,False,True
Sun Apr  3 04:40:22 2022,17.3,14.4,True,True
Sun Apr  3 04:40:52 2022,17.3,14.4,True,True
Sun Apr  3 04:41:22 2022,17.2,14.3,True,True
Sun Apr  3 04:41:52 2022,17.2,14.3,True,True
Sun Apr  3 04:42:22 2022,17.2,14.3,True,True
Sun Apr  3 04:42:52 2022,17.1,14.2,True,True
Sun Apr  3 04:43:22 2022,17.1,14.2,True,True
Sun Apr  3 04:43:52 2022,17.0,14.1,True,True
Sun Apr  3 04:44:22 2022,17.0,14.1,True,True
Sun Apr  3 04:44:52 2022,17.0,14.1,True,True
Sun Apr  3 04:45:22 2022,16.9,14.1,True,True
Sun Apr  3 04:45:52 2022,16.9,14.1,True,True
Sun Apr  3 04:46:22 2022,16.9,14.1,True,True
Sun Apr  3 04:46:52 2022,16.9,14.1,True,True
Sun Apr  3 04:47:22 2022,16.9,14.2,True,True
Sun Apr  3 04:47:52 2022,16.9,14.2,True,True
Sun Apr  3 04:48:22 2022,16.9,14.2,True,True
Sun Apr  3 04:48:52 2022,16.9,14.3,True,True
Sun Apr  3 04:49:22 2022,16.9,14.3,True,True
Sun Apr  3 04:49:52 2022,16.9,14.4,True,True
Sun Apr  3 04:50:22 2022,16.9,14.4,True,True
Sun Apr  3 04:50:52 2022,16.9,14.5,True,True
Sun Apr  3 04:51:22 2022,17.0,14.5,True,True
Sun Apr  3 04:51:52 2022,17.0,14.6,True,True
Sun Apr  3 04:52:22 2022,17.0,14.6,True,True
Sun Apr  3 04:52:52 2022,17.0,14.7,True,True
Sun Apr  3 04:53:22 2022,17.1,14.8,True,True
Sun Apr  3 04:53:52 2022,17.1,14.8,True,True
Sun Apr  3 04:54:22 2022,17.1,14.9,True,True
Sun Apr  3 04:54:52 2022,17.1,15.0,True,True
Sun Apr  3 04:55:22 2022,17.2,15.0,True,True
Sun Apr  3 04:55:52 2022,17.2,15.1,True,True
Sun Apr  3 04:56:22 2022,17.2,15.2,True,True
Sun Apr  3 04:56:52 2022,17.2,15.2,True,True
Sun Apr  3 04:57:22 2022,17.2,15.3,True,True
Sun Apr  3 04:57:52 2022,17.3,15.3,True,True
Sun Apr  3 04:58:22 2022,17.3,15.4,True,True
Sun Apr  3 04:58:52 2022,17.3,15.5,True,True
Sun Apr  3 04:59:22 2022,17.3,15.5,True,True
Sun Apr  3 04:59:52 2022,17.3,15.6,False,True
Sun Apr  3 05:00:22 2022,17.4,15.6,False,True
Sun Apr  3 05:00:52 2022,17.4,15.7,False,True
Sun Apr  3 05:01:22 2022,17.4,15.8,False,True
Sun Apr  3 05:01:52 2022,17.5,15.8,False,True
Sun Apr  3 05:02:22 2022,17.5,15.9,False,True
Sun Apr  3 05:02:52 2022,17.5,15.9,False,True
Sun Apr  3 05:03:22 2022,17.5,16.0,False,True
Sun Apr  3 05:03:52 2022,17.5,16.0,False,True
Sun Apr  3 05:04:22 2022,17.6,16.0,False,True
Sun Apr  3 05:04:52 2022,17.6,16.0,False,True
Sun Apr  3 05:05:22 2022,17.6,16.0,False,True
Sun Apr  3 05:05:52 2022,17.7,16.0,False,True
Sun Apr  3 05:06:22 2022,17.7,16.0,False,True
Sun Apr  3 05:06:52 2022,17.7,16.0,False,True
Sun Apr  3 05:07:22 2022,17.7,15.9,False,True
Sun Apr  3 05:07:52 2022,17.7,15.9,False,True
Sun Apr  3 05:08:22 2022,17.7,15.9,False,True
Sun Apr  3 05:08:52 2022,17.8,15.8,False,True
Sun Apr  3 05:09:22 2022,17.8,15.8,False,True
Sun Apr  3 05:09:52 2022,17.8,15.7,False,True
Sun Apr  3 05:10:22 2022,17.8,15.7,False,True
Sun Apr  3 05:10:52 2022,17.9,15.6,False,True
Sun Apr  3 05:11:22 2022,17.9,15.6,False,True
Sun Apr  3 05:11:52 2022,17.9,15.5,False,True
Sun Apr  3 05:12:22 2022,17.9,15.5,False,True
Sun Apr  3 05:12:52 2022,17.9,15.4,False,True
Sun Apr  3 05:13:22 2022,18.0,15.4,False,True
Sun Apr  3 05:13:52 2022,18.0,15.3,False,True
Sun Apr  3 05:14:22 2022,18.0,15.3,False,True
Sun Apr  3 05:14:52 2022,18.0,15.2,False,True
Sun Apr  3 05:15:22 2022,18.1,15.1,False,True
Sun Apr  3 05:15:52 2022,18.1,15.1,False,True
Sun Apr  3 05:16:22 2022,18.1,15.0,False,True
Sun Apr  3 05:16:52 2022,18.1,15.0,False,True
Sun Apr  3 05:17:22 2022,18.1,14.9,False,True
Sun Apr  3 05:17:52 2022,18.1,14.8,False,True
Sun Apr  3 05:18:22 2022,18.1,14.8,False,True
Sun Apr  3 05:18:52 2022,18.2,14.7,False,True
Sun Apr  3 05:19:22 2022,18.2,14.7,False,True
Sun Apr  3 05:19:52 2022,18.2,14.6,False,True
Sun Apr  3 05:20:22 2022,18.2,14.6,False,True
Sun Apr  3 05:20:52 2022,18.2,14.5,False,True
Sun Apr  3 05:21:22 2022,18.3,14.5,False,True
Sun Apr  3 05:21:52 2022,18.2,14.4,True,True
Sun Apr  3 05:22:22 2022,18.3,14.3,True,True
Sun Apr  3 05:22:52 2022,18.3,14.3,True,True
Sun Apr  3 05:23:22 2022,18.3,14.3,True,True
Sun Apr  3 05:23:52 2022,18.3,14.2,True,True
Sun Apr  3 05:24:22 2022,18.3,14.2,True,True
Sun Apr  3 05:24:52 2022,18.3,14.2,True,True
Sun Apr  3 05:25:22 2022,18.3,14.1,True,True
Sun Apr  3 05:25:52 2022,18.3,14.1,True,True
Sun Apr  3 05:26:22 2022,18.3,14.1,True,True
Sun Apr  3 05:26:52 2022,18.4,14.1,True,True
Sun Apr  3 05:27:22 2022,18.4,14.1,True,True
Sun Apr  3 05:27:52 2022,18.4,14.2,True,True
Sun Apr  3 05:28:22 2022,18.4,14.2,True,True
Sun Apr  3 05:28:52 2022,18.4,14.2,True,True
Sun Apr  3 05:29:22 2022,18.5,14.2,True,True
Sun Apr  3 05:29:52 2022,18.4,14.3,True,True
Sun Apr  3 05:30:22 2022,18.5,14.3,True,True
Sun Apr  3 05:30:52 2022,18.4,14.4,True,True
Sun Apr  3 05:31:22 2022,18.4,14.4,True,True
Sun Apr  3 05:31:52 2022,18.5,14.5,True,True
Sun Apr  3 05:32:22 2022,18.5,14.5,True,True
Sun Apr  3 05:32:52 2022,18.5,14.6,True,True
Sun Apr  3 05:33:22 2022,18.5,14.6,True,True
Sun Apr  3 05:33:52 2022,18.5,14.7,True,True
Sun Apr  3 05:34:22 2022,18.5,14.7,True,True
Sun Apr  3 05:34:52 2022,18.5,14.9,True,True
Sun Apr  3 05:35:22 2022,18.6,14.9,True,False
Sun Apr  3 05:35:52 2022,18.6,15.0,True,False
Sun Apr  3 05:36:22 2022,18.6,15.0,True,False
Sun Apr  3 05:36:52 2022,18.6,15.1,True,False
Sun Apr  3 05:37:22 2022,18.7,15.1,True,False
Sun Apr  3 05:37:52 2022,18.6,15.2,True,False
Sun Apr  3 05:38:22 2022,18.6,15.3,True,False
Sun Apr  3 05:38:52 2022,18.7,15.3,True,False
Sun Apr  3 05:39:22 2022,18.7,15.4,True,False
Sun Apr  3 05:39:52 2022,18.6,15.5,True,False
Sun Apr  3 05:40:22 2022,18.6,15.5,True,False
Sun Apr  3 05:40:52 2022,18.6,15.6,False,False
Sun Apr  3 05:41:22 2022,18.6,15.7,False,False
Sun Apr  3 05:41:52 2022,18.5,15.7,False,False
Sun Apr  3 05:42:22 2022,18.5,15.8,False,False
Sun Apr  3 05:42:52 2022,18.4,15.8,False,False
Sun Apr  3 05:43:22 2022,18.4,15.9,False,False
Sun Apr  3 05:43:52 2022,18.4,15.9,False,False
Sun Apr  3 05:44:22 2022,18.3,16.0,False,False
Sun Apr  3 05:44:52 2022,18.3,16.0,False,False
Sun Apr  3 05:45:22 2022,18.2,16.0,False,False
Sun Apr  3 05:45:52 2022,18.2,16.1,False,False
Sun Apr  3 05:46:22 2022,18.1,16.0,False,False
Sun Apr  3 05:46:52 2022,18.1,16.0,False,False
Sun Apr  3 05:47:22 2022,18.1,16.0,False,False
Sun Apr  3 05:47:52 2022,18.0,16.0,False,False
Sun Apr  3 05:48:22 2022,18.0,15.9,False,False
Sun Apr  3 05:48:52 2022,17.9,15.9,False,False
Sun Apr  3 05:49:22 2022,17.9,15.9,False,False
Sun Apr  3 05:49:52 2022,17.8,15.8,False,False
Sun Apr  3 05:50:22 2022,17.7,15.8,False,False
Sun Apr  3 05:50:52 2022,17.7,15.7,False,False
Sun Apr  3 05:51:22 2022,17.6,15.7,False,False
Sun Apr  3 05:51:52 2022,17.5,15.6,False,False
Sun Apr  3 05:52:22 2022,17.5,15.6,False,False
Sun Apr  3 05:52:52 2022,17.5,15.5,False,False
Sun Apr  3 05:53:22 2022,17.4,15.5,False,True
Sun Apr  3 05:53:52 2022,17.3,15.4,False,True
Sun Apr  3 05:54:22 2022,17.3,15.4,False,True
Sun Apr  3 05:54:52 2022,17.2,15.3,False,True
Sun Apr  3 05:55:22 2022,17.1,15.2,False,True
Sun Apr  3 05:55:52 2022,17.1,15.2,False,True
Sun Apr  3 05:56:22 2022,17.1,15.1,False,True
Sun Apr  3 05:56:52 2022,17.1,15.0,False,True
Sun Apr  3 05:57:22 2022,17.0,15.0,False,True
Sun Apr  3 05:57:52 2022,16.9,14.9,False,True
Sun Apr  3 05:58:22 2022,16.9,14.9,False,True
Sun Apr  3 05:58:52 2022,16.9,14.8,False,True
Sun Apr  3 05:59:22 2022,16.9,14.7,False,True
Sun Apr  3 05:59:52 2022,16.9,14.7,False,True
Sun Apr  3 06:00:22 2022,16.9,14.6,False,True
Sun Apr  3 06:00:52 2022,16.9,14.6,False,True
Sun Apr  3 06:01:22 2022,16.9,14.5,False,True
Sun Apr  3 06:01:52 2022,16.9,14.4,True,True
Sun Apr  3 06:02:22 2022,16.9,14.4,True,True
Sun Apr  3 06:02:52 2022,16.9,14.4,True,True
Sun Apr  3 06:03:22 2022,16.9,14.3,True,True
Sun Apr  3 06:03:52 2022,16.9,14.2,True,True
Sun Apr  3 06:04:22 2022,16.9,14.2,True,True
Sun Apr  3 06:04:52 2022,16.9,14.2,True,True
Sun Apr  3 06:05:22 2022,16.9,14.1,True,True
Sun Apr  3 06:05:52 2022,17.0,14.1,True,True
Sun Apr  3 06:06:22 2022,17.0,14.1,True,True
Sun Apr  3 06:06:52 2022,17.0,14.1,True,True
Sun Apr  3 06:07:22 2022,17.0,14.1,True,True
Sun Apr  3 06:07:52 2022,17.1,14.1,True,True
Sun Apr  3 06:08:22 2022,17.1,14.1,True,True
Sun Apr  3 06:08:52 2022,17.1,14.1,True,True
Sun Apr  3 06:09:22 2022,17.1,14.2,True,True
Sun Apr  3 06:09:52 2022,17.1,14.2,True,True
Sun Apr  3 06:10:22 2022,17.2,14.3,True,True
Sun Apr  3 06:10:52 2022,17.2,14.3,True,True
Sun Apr  3 06:11:22 2022,17.2,14.4,True,True
Sun Apr  3 06:11:52 2022,17.2,14.4,True,True
Sun Apr  3 06:12:22 2022,17.3,14.5,True,True
Sun Apr  3 06:12:52 2022,17.3,14.6,True,True
Sun Apr  3 06:13:22 2022,17.3,14.6,True,True
Sun Apr  3 06:13:52 2022,17.3,14.7,True,True
Sun Apr  3 06:14:22 2022,17.4,14.7,True,True
Sun Apr  3 06:14:52 2022,17.4,14.8,True,True
Sun Apr  3 06:15:22 2022,17.4,14.8,True,True
Sun Apr  3 06:15:52 2022,17.4,14.9,True,True
Sun Apr  3 06:16:22 2022,17.4,15.0,True,True
Sun Apr  3 06:16:52 2022,17.5,15.0,True,True
Sun Apr  3 06:17:22 2022,17.5,15.1,True,True
Sun Apr  3 06:17:52 2022,17.5,15.2,True,True
Sun Apr  3 06:18:22 2022,17.5,15.3,True,True
Sun Apr  3 06:18:52 2022,17.5,15.3,True,True
Sun Apr  3 06:19:22 2022,17.6,15.4,True,True
Sun Apr  3 06:19:52 2022,17.6,15.4,True,True
Sun Apr  3 06:20:22 2022,17.7,15.5,True,True
Sun Apr  3 06:20:52 2022,17.6,15.6,False,True
Sun Apr  3 06:21:22 2022,17.7,15.6,False,True
Sun Apr  3 06:21:52 2022,17.7,15.7,False,True
Sun Apr  3 06:22:22 2022,17.7,15.7,False,True
Sun Apr  3 06:22:52 2022,17.7,15.8,False,True
Sun Apr  3 06:23:22 2022,17.8,15.9,False,True
Sun Apr  3 06:23:52 2022,17.8,15.9,False,True
Sun Apr  3 06:24:22 2022,17.8,16.0,False,True
Sun Apr  3 06:24:52 2022,17.9,16.0,False,True
Sun Apr  3 06:25:22 2022,17.8,16.0,False,True
Sun Apr  3 06:25:52 2022,17.9,16.0,False,True
Sun Apr  3 06:26:22 2022,17.9,16.0,False,True
Sun Apr  3 06:26:52 2022,17.9,16.0,False,True
Sun Apr  3 06:27:22 2022,17.9,16.0,False,True
Sun Apr  3 06:27:52 2022,18.0,16.0,False,True
Sun Apr  3 06:28:22 2022,18.0,15.9,False,True
Sun Apr  3 06:28:52 2022,18.0,15.9,False,True
Sun Apr  3 06:29:22 2022,18.0,15.9,False,True
Sun Apr  3 06:29:52 2022,18.0,15.8,False,True
Sun Apr  3 06:30:22 2022,18.0,15.8,False,True
Sun Apr  3 06:30:52 2022,18.0,15.7,False,True
Sun Apr  3 06:31:22 2022,18.1,15.7,False,True
Sun Apr  3 06:31:52 2022,18.1,15.6,False,True
Sun Apr  3 06:32:22 2022,18.1,15.6,False,True
Sun Apr  3 06:32:52 2022,18.1,15.5,False,True
Sun Apr  3 06:33:22 2022,18.2,15.4,False,True
Sun Apr  3 06:33:52 2022,18.2,15.4,False,True
Sun Apr  3 06:34:22 2022,18.2,15.3,False,True
Sun Apr  3 06:34:52 2022,18.2,15.3,False,True
Sun Apr  3 06:35:22 2022,18.2,15.2,False,True
Sun Apr  3 06:35:52 2022,18.2,15.2,False,True
Sun Apr  3 06:36:22 2022,18.2,15.1,False,True
Sun Apr  3 06:36:52 2022,18.3,15.1,False,True
Sun Apr  3 06:37:22 2022,18.3,15.0,False,True
Sun Apr  3 06:37:52 2022,18.3,14.9,False,True
Sun Apr  3 06:38:22 2022,18.3,14.9,False,True
Sun Apr  3 06:38:52 2022,18.3,14.8,False,True
Sun Apr  3 06:39:22 2022,18.3,14.8,False,True
Sun Apr  3 06:39:52 2022,18.3,14.7,False,True
Sun Apr  3 06:40:22 2022,18.4,14.7,False,True
Sun Apr  3 06:40:52 2022,18.4,14.6,False,True
Sun Apr  3 06:41:22 2022,18.4,14.5,False,True
Sun Apr  3 06:41:52 2022,18.4,14.5,False,True
Sun Apr  3 06:42:22 2022,18.4,14.4,True,True
Sun Apr  3 06:42:52 2022,18.4,14.4,True,True
Sun Apr  3 06:43:22 2022,18.4,14.3,True,True
Sun Apr  3 06:43:52 2022,18.4,14.3,True,True
Sun Apr  3 06:44:22 2022,18.5,14.2,True,True
Sun Apr  3 06:44:52 2022,18.5,14.2,True,True
Sun Apr  3 06:45:22 2022,18.5,14.2,True,True
Sun Apr  3 06:45:52 2022,18.5,14.1,True,True
Sun Apr  3 06:46:22 2022,18.5,14.1,True,True
Sun Apr  3 06:46:52 2022,18.5,14.1,True,True
Sun Apr  3 06:47:22 2022,18.6,14.1,True,False
Sun Apr  3 06:47:52 2022,18.5,14.1,True,False
Sun Apr  3 06:48:22 2022,18.6,14.1,True,False
Sun Apr  3 06:48:52 2022,18.6,14.1,True,False
Sun Apr  3 06:49:22 2022,18.6,14.2,True,False
Sun Apr  3 06:49:52 2022,18.6,14.2,True,False
Sun Apr  3 06:50:22 2022,18.6,14.3,True,False
Sun Apr  3 06:50:52 2022,18.6,14.3,True,False
Sun Apr  3 06:51:22 2022,18.6,14.4,True,False
Sun Apr  3 06:51:52 2022,18.6,14.4,True,False
Sun Apr  3 06:52:22 2022,18.6,14.5,True,False
Sun Apr  3 06:52:52 2022,18.5,14.5,True,False
Sun Apr  3 06:53:22 2022,18.5,14.6,True,False
Sun Apr  3 06:53:52 2022,18.5,14.6,True,False
Sun Apr  3 06:54:22 2022,18.4,14.7,True,False
Sun Apr  3 06:54:52 2022,18.4,14.7,True,False
Sun Apr  3 06:55:22 2022,18.4,14.8,True,False
Sun Apr  3 06:55:52 2022,18.4,14.9,True,False
Sun Apr  3 06:56:22 2022,18.3,14.9,True,False
Sun Apr  3 06:56:52 2022,18.3,15.0,True,False
Sun Apr  3 06:57:22 2022,18.2,15.0,True,False
Sun Apr  3 06:57:52 2022,18.1,15.1,True,False
Sun Apr  3 06:58:22 2022,18.1,15.2,True,False
Sun Apr  3 06:58:52 2022,18.0,15.2,True,False
Sun Apr  3 06:59:22 2022,18.0,15.3,True,False
Sun Apr  3 06:59:52 2022,17.9,15.4,True,False
Sun Apr  3 07:00:22 2022,17.9,15.4,True,False
Sun Apr  3 07:00:52 2022,17.8,15.5,True,False
Sun Apr  3 07:01:22 2022,17.7,15.6,False,False
Sun Apr  3 07:01:52 2022,17.7,15.6,False,False
Sun Apr  3 07:02:22 2022,17.6,15.7,False,False
Sun Apr  3 07:02:52 2022,17.6,15.7,False,False
Sun Apr  3 07:03:22 2022,17.5,15.8,False,False
Sun Apr  3 07:03:52 2022,17.4,15.9,False,True
Sun Apr  3 07:04:22 2022,17.4,15.9,False,True
Sun Apr  3 07:04:52 2022,17.3,15.9,False,True
Sun Apr  3 07:05:22 2022,17.3,16.0,False,True
Sun Apr  3 07:05:52 2022,17.2,16.0,False,True
Sun Apr  3 07:06:22 2022,17.2,16.0,False,True
Sun Apr  3 07:06:52 2022,17.1,16.0,False,True
Sun Apr  3 07:07:22 2022,17.1,16.0,False,True
Sun Apr  3 07:07:52 2022,17.1,16.0,False,True
Sun Apr  3 07:08:22 2022,17.0,15.9,False,True
Sun Apr  3 07:08:52 2022,17.0,15.9,False,True
Sun Apr  3 07:09:22 2022,17.0,15.9,False,True
Sun Apr  3 07:09:52 2022,17.0,15.8,False,True
Sun Apr  3 07:10:22 2022,17.0,15.8,False,True
Sun Apr  3 07:10:52 2022,16.9,15.7,False,True
Sun Apr  3 07:11:22 2022,16.9,15.7,False,True
Sun Apr  3 07:11:52 2022,16.9,15.6,False,True
Sun Apr  3 07:12:22 2022,16.9,15.6,False,True
Sun Apr  3 07:12:52 2022,17.0,15.5,False,True
Sun Apr  3 07:13:22 2022,16.9,15.5,False,True
Sun Apr  3 07:13:52 2022,17.0,15.4,False,True
Sun Apr  3 07:14:22 2022,17.0,15.3,False,True
Sun Apr  3 07:14:52 2022,17.0,15.3,False,True
Sun Apr  3 07:15:22 2022,17.0,15.2,False,True
Sun Apr  3 07:15:52 2022,17.0,15.2,False,True
Sun Apr  3 07:16:22 2022,17.1,15.1,False,True
Sun Apr  3 07:16:52 2022,17.1,15.0,False,True
Sun Apr  3 07:17:22 2022,17.1,14.9,False,True
Sun Apr  3 07:17:52 2022,17.1,14.9,False,True
Sun Apr  3 07:18:22 2022,17.1,14.9,False,True
Sun Apr  3 07:18:52 2022,17.2,14.8,False,True
Sun Apr  3 07:19:22 2022,17.2,14.8,False,True
Sun Apr  3 07:19:52 2022,17.2,14.7,False,True
Sun Apr  3 07:20:22 2022,17.2,14.6,False,True
Sun Apr  3 07:20:52 2022,17.2,14.6,False,True
Sun Apr  3 07:21:22 2022,17.2,14.5,False,True
Sun Apr  3 07:21:52 2022,17.3,14.5,False,True
Sun Apr  3 07:22:22 2022,17.3,14.4,True,True
Sun Apr  3 07:22:52 2022,17.3,14.4,True,True
Sun Apr  3 07:23:22 2022,17.4,14.3,True,True
Sun Apr  3 07:23:52 2022,17.4,14.3,True,True
Sun Apr  3 07:24:22 2022,17.4,14.2,True,True
Sun Apr  3 07:24:52 2022,17.4,14.2,True,True
Sun Apr  3 07:25:22 2022,17.5,14.1,True,True
Sun Apr  3 07:25:52 2022,17.5,14.1,True,True
Sun Apr  3 07:26:22 2022,17.5,14.1,True,True
Sun Apr  3 07:26:52 2022,17.5,14.1,True,True
Sun Apr  3 07:27:22 2022,17.5,14.1,True,True
Sun Apr  3 07:27:52 2022,17.6,14.1,True,True
Sun Apr  3 07:28:22 2022,17.6,14.1,True,True
Sun Apr  3 07:28:52 2022,17.6,14.1,True,True
Sun Apr  3 07:29:22 2022,17.6,14.2,True,True
Sun Apr  3 07:29:52 2022,17.6,14.2,True,True
Sun Apr  3 07:30:22 2022,17.7,14.2,True,True
Sun Apr  3 07:30:52 2022,17.7,14.3,True,True
Sun Apr  3 07:31:22 2022,17.7,14.3,True,True
Sun Apr  3 07:31:52 2022,17.7,14.4,True,True
