time,temp_1,temp_2,type_of_heating_foil
Wed Dec 22 18:19:11 2021,6.0,-3.7,HD3025G_20W
Wed Dec 22 18:19:13 2021,6.0,-3.7,HD3025G_20W
Wed Dec 22 18:19:16 2021,6.0,-3.7,HD3025G_20W
Wed Dec 22 18:19:18 2021,6.0,-3.7,HD3025G_20W
Wed Dec 22 18:19:21 2021,6.0,-3.7,HD3025G_20W
Wed Dec 22 18:19:23 2021,6.1,-3.7,HD3025G_20W
Wed Dec 22 18:19:25 2021,6.1,-3.7,HD3025G_20W
Wed Dec 22 18:19:29 2021,6.1,-3.7,HD3025G_20W
Wed Dec 22 18:19:31 2021,6.1,-3.7,HD3025G_20W
Wed Dec 22 18:19:33 2021,6.1,-3.7,HD3025G_20W
Wed Dec 22 18:19:35 2021,6.1,-3.7,HD3025G_20W
Wed Dec 22 18:19:38 2021,6.1,-3.7,HD3025G_20W
Wed Dec 22 18:19:41 2021,6.2,-3.7,HD3025G_20W
Wed Dec 22 18:19:43 2021,6.2,-3.7,HD3025G_20W
Wed Dec 22 18:19:46 2021,6.2,-3.7,HD3025G_20W
Wed Dec 22 18:19:48 2021,6.2,-3.7,HD3025G_20W
Wed Dec 22 18:19:50 2021,6.2,-3.7,HD3025G_20W
Wed Dec 22 18:19:52 2021,6.3,-3.7,HD3025G_20W
Wed Dec 22 18:19:55 2021,6.3,-3.7,HD3025G_20W
Wed Dec 22 18:19:57 2021,6.3,-3.7,HD3025G_20W
Wed Dec 22 18:19:59 2021,6.3,-3.7,HD3025G_20W
Wed Dec 22 18:20:02 2021,6.3,-3.7,HD3025G_20W
Wed Dec 22 18:20:04 2021,6.3,-3.7,HD3025G_20W
Wed Dec 22 18:20:06 2021,6.3,-3.7,HD3025G_20W
Wed Dec 22 18:20:09 2021,6.3,-3.7,HD3025G_20W
Wed Dec 22 18:20:12 2021,6.3,-3.7,HD3025G_20W
Wed Dec 22 18:20:15 2021,6.4,-3.7,HD3025G_20W
Wed Dec 22 18:20:17 2021,6.4,-3.7,HD3025G_20W
Wed Dec 22 18:20:19 2021,6.4,-3.7,HD3025G_20W
Wed Dec 22 18:20:21 2021,6.4,-3.7,HD3025G_20W
Wed Dec 22 18:20:23 2021,6.4,-3.7,HD3025G_20W
Wed Dec 22 18:20:27 2021,6.4,-3.7,HD3025G_20W
Wed Dec 22 18:20:29 2021,6.4,-3.7,HD3025G_20W
Wed Dec 22 18:20:31 2021,6.4,-3.7,HD3025G_20W
Wed Dec 22 18:20:34 2021,6.5,-3.7,HD3025G_20W
Wed Dec 22 18:20:36 2021,6.5,-3.7,HD3025G_20W
Wed Dec 22 18:20:38 2021,6.5,-3.7,HD3025G_20W
Wed Dec 22 18:20:40 2021,6.5,-3.7,HD3025G_20W
Wed Dec 22 18:20:44 2021,6.5,-3.7,HD3025G_20W
Wed Dec 22 18:20:46 2021,6.6,-3.7,HD3025G_20W
Wed Dec 22 18:20:48 2021,6.6,-3.7,HD3025G_20W
Wed Dec 22 18:20:51 2021,6.6,-3.7,HD3025G_20W
Wed Dec 22 18:20:53 2021,6.6,-3.7,HD3025G_20W
Wed Dec 22 18:20:55 2021,6.6,-3.7,HD3025G_20W
Wed Dec 22 18:20:58 2021,6.6,-3.7,HD3025G_20W
Wed Dec 22 18:21:00 2021,6.7,-3.7,HD3025G_20W
Wed Dec 22 18:21:03 2021,6.7,-3.7,HD3025G_20W
Wed Dec 22 18:21:05 2021,6.7,-3.7,HD3025G_20W
Wed Dec 22 18:21:08 2021,6.7,-3.7,HD3025G_20W
Wed Dec 22 18:21:10 2021,6.7,-3.7,HD3025G_20W
Wed Dec 22 18:21:12 2021,6.7,-3.7,HD3025G_20W
Wed Dec 22 18:21:14 2021,6.8,-3.7,HD3025G_20W
Wed Dec 22 18:21:16 2021,6.8,-3.8,HD3025G_20W
Wed Dec 22 18:21:19 2021,6.8,-3.7,HD3025G_20W
Wed Dec 22 18:21:21 2021,6.8,-3.7,HD3025G_20W
Wed Dec 22 18:21:23 2021,6.8,-3.7,HD3025G_20W
Wed Dec 22 18:21:26 2021,6.8,-3.7,HD3025G_20W
Wed Dec 22 18:21:28 2021,6.9,-3.7,HD3025G_20W
Wed Dec 22 18:21:31 2021,6.9,-3.7,HD3025G_20W
Wed Dec 22 18:21:33 2021,6.9,-3.7,HD3025G_20W
Wed Dec 22 18:21:36 2021,6.9,-3.7,HD3025G_20W
Wed Dec 22 18:21:38 2021,6.9,-3.7,HD3025G_20W
Wed Dec 22 18:21:40 2021,6.9,-3.7,HD3025G_20W
Wed Dec 22 18:21:42 2021,6.9,-3.7,HD3025G_20W
Wed Dec 22 18:21:44 2021,6.9,-3.8,HD3025G_20W
Wed Dec 22 18:21:47 2021,7.0,-3.7,HD3025G_20W
Wed Dec 22 18:21:49 2021,6.9,-3.7,HD3025G_20W
Wed Dec 22 18:21:51 2021,7.0,-3.8,HD3025G_20W
Wed Dec 22 18:21:53 2021,7.0,-3.8,HD3025G_20W
Wed Dec 22 18:21:55 2021,7.0,-3.8,HD3025G_20W
Wed Dec 22 18:21:58 2021,7.0,-3.8,HD3025G_20W
Wed Dec 22 18:22:00 2021,7.0,-3.7,HD3025G_20W
Wed Dec 22 18:22:03 2021,7.0,-3.7,HD3025G_20W
Wed Dec 22 18:22:05 2021,7.1,-3.8,HD3025G_20W
Wed Dec 22 18:22:07 2021,7.0,-3.7,HD3025G_20W
Wed Dec 22 18:22:09 2021,7.1,-3.7,HD3025G_20W
Wed Dec 22 18:22:11 2021,7.1,-3.7,HD3025G_20W
Wed Dec 22 18:22:14 2021,7.1,-3.7,HD3025G_20W
Wed Dec 22 18:22:16 2021,7.1,-3.8,HD3025G_20W
Wed Dec 22 18:22:18 2021,7.1,-3.7,HD3025G_20W
Wed Dec 22 18:22:20 2021,7.2,-3.7,HD3025G_20W
Wed Dec 22 18:22:22 2021,7.1,-3.7,HD3025G_20W
Wed Dec 22 18:22:25 2021,7.2,-3.7,HD3025G_20W
Wed Dec 22 18:22:27 2021,7.2,-3.7,HD3025G_20W
Wed Dec 22 18:22:29 2021,7.2,-3.7,HD3025G_20W
Wed Dec 22 18:22:31 2021,7.2,-3.7,HD3025G_20W
Wed Dec 22 18:22:33 2021,7.2,-3.7,HD3025G_20W
Wed Dec 22 18:22:36 2021,7.2,-3.7,HD3025G_20W
Wed Dec 22 18:22:39 2021,7.2,-3.7,HD3025G_20W
Wed Dec 22 18:22:41 2021,7.3,-3.7,HD3025G_20W
Wed Dec 22 18:22:43 2021,7.3,-3.7,HD3025G_20W
Wed Dec 22 18:22:45 2021,7.3,-3.7,HD3025G_20W
Wed Dec 22 18:22:48 2021,7.3,-3.7,HD3025G_20W
Wed Dec 22 18:22:50 2021,7.3,-3.7,HD3025G_20W
Wed Dec 22 18:22:52 2021,7.3,-3.7,HD3025G_20W
Wed Dec 22 18:22:54 2021,7.3,-3.7,HD3025G_20W
Wed Dec 22 18:22:56 2021,7.3,-3.8,HD3025G_20W
Wed Dec 22 18:22:59 2021,7.3,-3.7,HD3025G_20W
Wed Dec 22 18:23:01 2021,7.3,-3.7,HD3025G_20W
Wed Dec 22 18:23:03 2021,7.4,-3.7,HD3025G_20W
Wed Dec 22 18:23:05 2021,7.4,-3.7,HD3025G_20W
Wed Dec 22 18:23:07 2021,7.4,-3.7,HD3025G_20W
Wed Dec 22 18:23:10 2021,7.4,-3.7,HD3025G_20W
Wed Dec 22 18:23:12 2021,7.4,-3.7,HD3025G_20W
Wed Dec 22 18:23:14 2021,7.4,-3.7,HD3025G_20W
Wed Dec 22 18:23:16 2021,7.4,-3.7,HD3025G_20W
Wed Dec 22 18:23:18 2021,7.4,-3.7,HD3025G_20W
Wed Dec 22 18:23:21 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:23 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:25 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:27 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:30 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:32 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:34 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:36 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:38 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:41 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:43 2021,7.6,-3.7,HD3025G_20W
Wed Dec 22 18:23:46 2021,7.6,-3.7,HD3025G_20W
Wed Dec 22 18:23:48 2021,7.5,-3.7,HD3025G_20W
Wed Dec 22 18:23:50 2021,7.6,-3.7,HD3025G_20W
Wed Dec 22 18:23:53 2021,7.6,-3.7,HD3025G_20W
Wed Dec 22 18:23:55 2021,7.6,-3.7,HD3025G_20W
Wed Dec 22 18:23:58 2021,7.6,-3.7,HD3025G_20W
Wed Dec 22 18:24:00 2021,7.6,-3.7,HD3025G_20W
Wed Dec 22 18:24:02 2021,7.7,-3.7,HD3025G_20W
Wed Dec 22 18:24:05 2021,7.7,-3.7,HD3025G_20W
Wed Dec 22 18:24:07 2021,7.7,-3.7,HD3025G_20W
Wed Dec 22 18:24:09 2021,7.7,-3.7,HD3025G_20W
Wed Dec 22 18:24:12 2021,7.7,-3.7,HD3025G_20W
Wed Dec 22 18:24:14 2021,7.7,-3.7,HD3025G_20W
Wed Dec 22 18:24:17 2021,7.7,-3.7,HD3025G_20W
Wed Dec 22 18:24:19 2021,7.8,-3.7,HD3025G_20W
Wed Dec 22 18:24:21 2021,7.8,-3.7,HD3025G_20W
Wed Dec 22 18:24:24 2021,7.8,-3.7,HD3025G_20W
Wed Dec 22 18:24:26 2021,7.8,-3.7,HD3025G_20W
Wed Dec 22 18:24:28 2021,7.8,-3.7,HD3025G_20W
Wed Dec 22 18:24:30 2021,7.8,-3.7,HD3025G_20W
Wed Dec 22 18:24:33 2021,7.8,-3.7,HD3025G_20W
Wed Dec 22 18:24:35 2021,7.8,-3.7,HD3025G_20W
Wed Dec 22 18:24:37 2021,7.9,-3.7,HD3025G_20W
Wed Dec 22 18:24:39 2021,7.9,-3.7,HD3025G_20W
Wed Dec 22 18:24:41 2021,7.9,-3.7,HD3025G_20W
Wed Dec 22 18:24:44 2021,7.9,-3.7,HD3025G_20W
Wed Dec 22 18:24:46 2021,7.9,-3.7,HD3025G_20W
Wed Dec 22 18:24:48 2021,7.9,-3.7,HD3025G_20W
Wed Dec 22 18:24:50 2021,7.9,-3.7,HD3025G_20W
Wed Dec 22 18:24:53 2021,7.9,-3.7,HD3025G_20W
Wed Dec 22 18:24:55 2021,8.0,-3.7,HD3025G_20W
Wed Dec 22 18:24:58 2021,8.0,-3.7,HD3025G_20W
Wed Dec 22 18:25:01 2021,8.0,-3.7,HD3025G_20W
Wed Dec 22 18:25:03 2021,8.0,-3.7,HD3025G_20W
Wed Dec 22 18:25:05 2021,8.0,-3.7,HD3025G_20W
Wed Dec 22 18:25:07 2021,8.0,-3.8,HD3025G_20W
Wed Dec 22 18:25:09 2021,8.0,-3.7,HD3025G_20W
Wed Dec 22 18:25:12 2021,8.0,-3.7,HD3025G_20W
Wed Dec 22 18:25:14 2021,8.1,-3.7,HD3025G_20W
Wed Dec 22 18:25:17 2021,8.1,-3.7,HD3025G_20W
Wed Dec 22 18:25:19 2021,8.1,-3.7,HD3025G_20W
Wed Dec 22 18:25:21 2021,8.1,-3.7,HD3025G_20W
Wed Dec 22 18:25:24 2021,8.1,-3.7,HD3025G_20W
Wed Dec 22 18:25:26 2021,8.1,-3.7,HD3025G_20W
Wed Dec 22 18:25:29 2021,8.1,-3.7,HD3025G_20W
Wed Dec 22 18:25:31 2021,8.2,-3.7,HD3025G_20W
Wed Dec 22 18:25:33 2021,8.2,-3.7,HD3025G_20W
Wed Dec 22 18:25:36 2021,8.2,-3.7,HD3025G_20W
Wed Dec 22 18:25:38 2021,8.2,-3.7,HD3025G_20W
Wed Dec 22 18:25:40 2021,8.2,-3.8,HD3025G_20W
Wed Dec 22 18:25:42 2021,8.2,-3.7,HD3025G_20W
Wed Dec 22 18:25:44 2021,8.2,-3.8,HD3025G_20W
Wed Dec 22 18:25:47 2021,8.2,-3.8,HD3025G_20W
Wed Dec 22 18:25:49 2021,8.2,-3.8,HD3025G_20W
Wed Dec 22 18:25:52 2021,8.3,-3.7,HD3025G_20W
Wed Dec 22 18:25:54 2021,8.3,-3.8,HD3025G_20W
Wed Dec 22 18:25:56 2021,8.3,-3.8,HD3025G_20W
Wed Dec 22 18:25:58 2021,8.3,-3.8,HD3025G_20W
Wed Dec 22 18:26:00 2021,8.3,-3.7,HD3025G_20W
Wed Dec 22 18:26:03 2021,8.3,-3.7,HD3025G_20W
Wed Dec 22 18:26:05 2021,8.3,-3.8,HD3025G_20W
Wed Dec 22 18:26:08 2021,8.4,-3.8,HD3025G_20W
Wed Dec 22 18:26:10 2021,8.4,-3.8,HD3025G_20W
Wed Dec 22 18:26:13 2021,8.4,-3.8,HD3025G_20W
Wed Dec 22 18:26:15 2021,8.4,-3.8,HD3025G_20W
Wed Dec 22 18:26:17 2021,8.4,-3.8,HD3025G_20W
Wed Dec 22 18:26:20 2021,8.4,-3.8,HD3025G_20W
Wed Dec 22 18:26:22 2021,8.4,-3.8,HD3025G_20W
Wed Dec 22 18:26:24 2021,8.4,-3.8,HD3025G_20W
Wed Dec 22 18:26:26 2021,8.5,-3.8,HD3025G_20W
Wed Dec 22 18:26:28 2021,8.5,-3.8,HD3025G_20W
Wed Dec 22 18:26:31 2021,8.5,-3.8,HD3025G_20W
Wed Dec 22 18:26:33 2021,8.5,-3.8,HD3025G_20W
Wed Dec 22 18:26:36 2021,8.5,-3.8,HD3025G_20W
Wed Dec 22 18:26:38 2021,8.5,-3.8,HD3025G_20W
Wed Dec 22 18:26:40 2021,8.5,-3.8,HD3025G_20W
Wed Dec 22 18:26:44 2021,8.5,-3.8,HD3025G_20W
Wed Dec 22 18:26:46 2021,8.5,-3.8,HD3025G_20W
Wed Dec 22 18:26:48 2021,8.6,-3.8,HD3025G_20W
Wed Dec 22 18:26:51 2021,8.6,-3.8,HD3025G_20W
Wed Dec 22 18:26:53 2021,8.6,-3.8,HD3025G_20W
Wed Dec 22 18:26:55 2021,8.6,-3.8,HD3025G_20W
Wed Dec 22 18:26:57 2021,8.6,-3.8,HD3025G_20W
Wed Dec 22 18:27:00 2021,8.6,-3.8,HD3025G_20W
Wed Dec 22 18:27:02 2021,8.6,-3.8,HD3025G_20W
Wed Dec 22 18:27:05 2021,8.6,-3.8,HD3025G_20W
Wed Dec 22 18:27:07 2021,8.6,-3.8,HD3025G_20W
Wed Dec 22 18:27:09 2021,8.7,-3.8,HD3025G_20W
Wed Dec 22 18:27:12 2021,8.7,-3.8,HD3025G_20W
Wed Dec 22 18:27:14 2021,8.7,-3.8,HD3025G_20W
Wed Dec 22 18:27:17 2021,8.7,-3.8,HD3025G_20W
Wed Dec 22 18:27:19 2021,8.7,-3.8,HD3025G_20W
Wed Dec 22 18:27:21 2021,8.7,-3.8,HD3025G_20W
Wed Dec 22 18:27:23 2021,8.7,-3.8,HD3025G_20W
Wed Dec 22 18:27:25 2021,8.7,-3.8,HD3025G_20W
Wed Dec 22 18:27:29 2021,8.7,-3.8,HD3025G_20W
Wed Dec 22 18:27:31 2021,8.8,-3.8,HD3025G_20W
Wed Dec 22 18:27:33 2021,8.8,-3.8,HD3025G_20W
Wed Dec 22 18:27:36 2021,8.8,-3.8,HD3025G_20W
Wed Dec 22 18:27:38 2021,8.8,-3.8,HD3025G_20W
Wed Dec 22 18:27:40 2021,8.8,-3.8,HD3025G_20W
Wed Dec 22 18:27:42 2021,8.8,-3.8,HD3025G_20W
Wed Dec 22 18:27:44 2021,8.8,-3.8,HD3025G_20W
Wed Dec 22 18:27:47 2021,8.8,-3.8,HD3025G_20W
Wed Dec 22 18:27:49 2021,8.8,-3.8,HD3025G_20W
Wed Dec 22 18:27:52 2021,8.9,-3.8,HD3025G_20W
Wed Dec 22 18:27:54 2021,8.9,-3.8,HD3025G_20W
Wed Dec 22 18:27:56 2021,8.9,-3.8,HD3025G_20W
Wed Dec 22 18:27:58 2021,8.9,-3.8,HD3025G_20W
Wed Dec 22 18:28:00 2021,8.9,-3.8,HD3025G_20W
Wed Dec 22 18:28:03 2021,8.9,-3.8,HD3025G_20W
Wed Dec 22 18:28:05 2021,8.9,-3.8,HD3025G_20W
Wed Dec 22 18:28:07 2021,8.9,-3.8,HD3025G_20W
Wed Dec 22 18:28:09 2021,9.0,-3.8,HD3025G_20W
Wed Dec 22 18:28:11 2021,9.0,-3.8,HD3025G_20W
Wed Dec 22 18:28:14 2021,9.0,-3.8,HD3025G_20W
Wed Dec 22 18:28:16 2021,9.0,-3.8,HD3025G_20W
Wed Dec 22 18:28:19 2021,9.0,-3.8,HD3025G_20W
Wed Dec 22 18:28:21 2021,9.0,-3.8,HD3025G_20W
Wed Dec 22 18:28:24 2021,9.0,-3.8,HD3025G_20W
Wed Dec 22 18:28:26 2021,9.0,-3.8,HD3025G_20W
Wed Dec 22 18:28:29 2021,9.0,-3.8,HD3025G_20W
Wed Dec 22 18:28:31 2021,9.1,-3.8,HD3025G_20W
Wed Dec 22 18:28:33 2021,9.1,-3.8,HD3025G_20W
Wed Dec 22 18:28:36 2021,9.1,-3.8,HD3025G_20W
Wed Dec 22 18:28:38 2021,9.1,-3.8,HD3025G_20W
Wed Dec 22 18:28:41 2021,9.1,-3.8,HD3025G_20W
Wed Dec 22 18:28:43 2021,9.1,-3.8,HD3025G_20W
Wed Dec 22 18:28:45 2021,9.1,-3.8,HD3025G_20W
Wed Dec 22 18:28:48 2021,9.1,-3.8,HD3025G_20W
Wed Dec 22 18:28:50 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:28:52 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:28:54 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:28:56 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:28:59 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:29:01 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:29:03 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:29:05 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:29:07 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:29:10 2021,9.2,-3.8,HD3025G_20W
Wed Dec 22 18:29:12 2021,9.3,-3.8,HD3025G_20W
Wed Dec 22 18:29:14 2021,9.3,-3.8,HD3025G_20W
Wed Dec 22 18:29:16 2021,9.3,-3.8,HD3025G_20W
Wed Dec 22 18:29:18 2021,9.3,-3.8,HD3025G_20W
Wed Dec 22 18:29:21 2021,9.3,-3.8,HD3025G_20W
Wed Dec 22 18:29:23 2021,9.3,-3.8,HD3025G_20W
Wed Dec 22 18:29:25 2021,9.3,-3.8,HD3025G_20W
Wed Dec 22 18:29:27 2021,9.3,-3.9,HD3025G_20W
Wed Dec 22 18:29:30 2021,9.3,-3.9,HD3025G_20W
Wed Dec 22 18:29:33 2021,9.4,-3.8,HD3025G_20W
Wed Dec 22 18:29:35 2021,9.4,-3.8,HD3025G_20W
Wed Dec 22 18:29:38 2021,9.4,-3.9,HD3025G_20W
Wed Dec 22 18:29:40 2021,9.4,-3.8,HD3025G_20W
Wed Dec 22 18:29:42 2021,9.4,-3.9,HD3025G_20W
Wed Dec 22 18:29:45 2021,9.4,-3.9,HD3025G_20W
Wed Dec 22 18:29:47 2021,9.4,-3.9,HD3025G_20W
Wed Dec 22 18:29:49 2021,9.4,-3.9,HD3025G_20W
Wed Dec 22 18:29:51 2021,9.4,-3.9,HD3025G_20W
Wed Dec 22 18:29:54 2021,9.5,-3.8,HD3025G_20W
Wed Dec 22 18:29:56 2021,9.4,-3.8,HD3025G_20W
Wed Dec 22 18:29:58 2021,9.5,-3.9,HD3025G_20W
Wed Dec 22 18:30:00 2021,9.5,-3.8,HD3025G_20W
Wed Dec 22 18:30:03 2021,9.5,-3.8,HD3025G_20W
Wed Dec 22 18:30:05 2021,9.5,-3.9,HD3025G_20W
Wed Dec 22 18:30:07 2021,9.5,-3.9,HD3025G_20W
Wed Dec 22 18:30:09 2021,9.5,-3.9,HD3025G_20W
Wed Dec 22 18:30:12 2021,9.5,-3.9,HD3025G_20W
Wed Dec 22 18:30:14 2021,9.5,-3.9,HD3025G_20W
Wed Dec 22 18:30:16 2021,9.6,-3.8,HD3025G_20W
Wed Dec 22 18:30:18 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:21 2021,9.6,-3.8,HD3025G_20W
Wed Dec 22 18:30:23 2021,9.6,-3.8,HD3025G_20W
Wed Dec 22 18:30:25 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:28 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:30 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:32 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:35 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:37 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:39 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:41 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:44 2021,9.7,-3.9,HD3025G_20W
Wed Dec 22 18:30:46 2021,9.6,-3.9,HD3025G_20W
Wed Dec 22 18:30:48 2021,9.7,-3.9,HD3025G_20W
Wed Dec 22 18:30:50 2021,9.7,-3.9,HD3025G_20W
Wed Dec 22 18:30:52 2021,9.7,-3.9,HD3025G_20W
Wed Dec 22 18:30:55 2021,9.7,-3.9,HD3025G_20W
Wed Dec 22 18:30:57 2021,9.7,-3.9,HD3025G_20W
Wed Dec 22 18:31:00 2021,9.7,-3.9,HD3025G_20W
Wed Dec 22 18:31:03 2021,9.7,-3.9,HD3025G_20W
Wed Dec 22 18:31:05 2021,9.8,-3.8,HD3025G_20W
Wed Dec 22 18:31:07 2021,9.8,-3.9,HD3025G_20W
Wed Dec 22 18:31:10 2021,9.8,-3.9,HD3025G_20W
Wed Dec 22 18:31:13 2021,9.8,-3.9,HD3025G_20W
Wed Dec 22 18:31:15 2021,9.8,-3.9,HD3025G_20W
Wed Dec 22 18:31:18 2021,9.8,-3.9,HD3025G_20W
Wed Dec 22 18:31:20 2021,9.8,-3.8,HD3025G_20W
Wed Dec 22 18:31:22 2021,9.8,-3.9,HD3025G_20W
Wed Dec 22 18:31:25 2021,9.8,-3.9,HD3025G_20W
Wed Dec 22 18:31:27 2021,9.8,-3.9,HD3025G_20W
Wed Dec 22 18:31:29 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:31 2021,9.8,-3.9,HD3025G_20W
Wed Dec 22 18:31:33 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:36 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:38 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:40 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:42 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:44 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:47 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:50 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:52 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:54 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:56 2021,9.9,-3.9,HD3025G_20W
Wed Dec 22 18:31:59 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:02 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:04 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:07 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:09 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:12 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:14 2021,10.0,-3.8,HD3025G_20W
Wed Dec 22 18:32:16 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:19 2021,10.0,-3.8,HD3025G_20W
Wed Dec 22 18:32:21 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:23 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:25 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:28 2021,10.0,-3.9,HD3025G_20W
Wed Dec 22 18:32:30 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:33 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:35 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:37 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:39 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:41 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:44 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:46 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:48 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:50 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:52 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:55 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:32:57 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:33:00 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:02 2021,10.1,-3.9,HD3025G_20W
Wed Dec 22 18:33:04 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:07 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:09 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:11 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:13 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:15 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:18 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:20 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:22 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:24 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:26 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:29 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:31 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:33 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:35 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:37 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:40 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:33:42 2021,10.2,-3.9,HD3025G_20W
Wed Dec 22 18:33:44 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:33:46 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:33:49 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:33:51 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:33:53 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:33:55 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:33:58 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:00 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:02 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:04 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:07 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:09 2021,10.3,-3.9,HD3025G_20W
